EX_RL,RL,EX_RT,RT,nu_RL,nu_RT,q,Q2
24.97,33.048,23.614,6.940799999999999,0.02751263084380184,0.02615987854511204,0.24,0.056
25.141000000000002,34.001999999999995,23.778000000000002,7.7832,0.02768320969319582,0.02632349443731385,0.24,0.056
25.281000000000002,35.4456,23.942,8.154,0.02782286295834702,0.02648710794028197,0.24,0.056
25.430999999999997,35.7624,24.105,8.074799999999998,0.02797248952539633,0.02664972143261579,0.24,0.056
25.604,34.92,24.269,7.992000000000001,0.02814505635189413,0.0268133301719935,0.24,0.056
25.777,36.2448,24.433,7.9559999999999995,0.02831762052102427,0.02697693652244837,0.24,0.056
25.954,35.9424,24.596,8.809199999999999,0.02849417186302716,0.02713954290619291,0.24,0.056
26.115,35.2872,24.76,9.532800000000002,0.02865476134604528,0.02730314449368265,0.24,0.056
26.251,35.557199999999995,24.924000000000003,10.310400000000001,0.02879041278099415,0.02746674369256219,0.24,0.056
26.412000000000003,36.421200000000006,25.082,10.998000000000001,0.02895099801904166,0.02762435529587037,0.24,0.056
26.583,38.4012,25.250999999999998,11.826,0.02912155497565827,0.02779293740518796,0.24,0.056
26.75,40.075199999999995,25.415,12.052800000000001,0.02928811979062118,0.02795652945343186,0.24,0.056
26.974999999999998,39.3444,25.584,12.2112,0.02951252954909656,0.02812510656560541,0.24,0.056
27.16,37.13039999999999,25.75,11.2968,0.02969704087329461,0.02829068871587026,0.24,0.056
27.279,37.0512,25.906,10.656,0.02981572493052731,0.02844629380786401,0.24,0.056
27.431,36.9972,26.069,10.854000000000001,0.02996731954550214,0.02860887887143093,0.24,0.056
27.596,37.44,26.233,11.520000000000001,0.03013187716846844,0.02877245900888248,0.24,0.056
27.774,36.129599999999996,26.397000000000002,11.9124,0.03030939722846782,0.02893603675866352,0.24,0.056
27.937,34.3944,26.566,10.8,0.03047195526669455,0.02910459913710284,0.24,0.056
28.104,34.146,26.727,10.1412,0.03063850001417379,0.0292651798732777,0.24,0.056
28.245,34.0848,26.887999999999998,9.935999999999998,0.03077911371260811,0.02942575830864058,0.24,0.056
28.417,34.8552,27.051,10.206,0.03095064009115944,0.02958832916341514,0.24,0.056
28.581,36.3348,27.215,10.8972,0.03111418605413263,0.02975189500552844,0.24,0.056
28.775,34.981199999999994,27.379,12.0024,0.03130764588072132,0.02991545846059651,0.24,0.056
28.938,34.47,27.549,11.9664,0.03147018944249602,0.03008500342498266,0.24,0.056
29.084,33.5556,27.706000000000003,12.3696,0.03161577860722176,0.03024158090821949,0.24,0.056
29.24,32.025600000000004,27.855999999999998,12.671999999999999,0.03177133754297401,0.03039117518656198,0.24,0.056
29.404,31.802400000000002,28.03,12.7872,0.0319348715324832,0.03056470204816186,0.24,0.056
29.576,31.327199999999998,28.198,13.3776,0.03210638022672718,0.03073224267579633,0.24,0.056
29.756,31.9068,28.389999999999997,13.9104,0.03228586325968763,0.03092371461238841,0.24,0.056
29.947000000000003,30.711600000000008,28.56,13.503599999999999,0.03247631155786301,0.03109324432623239,0.24,0.056
30.110000000000003,29.3004,28.718,14.0328,0.03263883817510127,0.03125080493785681,0.24,0.056
30.255,28.4868,28.875999999999998,14.389199999999999,0.03278341508745797,0.03140836333479236,0.24,0.056
30.424,28.497600000000002,29.045,14.9364,0.03295191961860056,0.03157688853598017,0.24,0.056
30.591,29.8764,29.209,15.732,0.03311842752541772,0.0317404253622211,0.24,0.056
30.762,30.6864,29.395,15.1344,0.03328892108307002,0.03192589716809913,0.24,0.056
30.936,30.8088,29.541,14.9904,0.0334624030944326,0.03207148041438579,0.24,0.056
31.084,30.5064,29.7,14.9004,0.03360996039373454,0.03223002440181943,0.24,0.056
31.244999999999997,30.762,29.855,14.680800000000001,0.03377047660181098,0.03238457770294367,0.24,0.056
31.407999999999998,31.787999999999997,30.027,15.213600000000001,0.03393298445901394,0.03255607951719774,0.24,0.056
31.572999999999997,33.75,30.191,15.642,0.03409748387874068,0.03271960205944957,0.24,0.056
31.761,33.245999999999995,30.376,15.75,0.03428491057911032,0.03290406060100004,0.24,0.056
31.906999999999996,33.533999999999985,30.518,15.926400000000001,0.03443046319574705,0.03304564293625489,0.24,0.056
32.044000000000004,33.12,30.668999999999997,15.911999999999999,0.03456704167248148,0.0331961968382295,0.24,0.056
32.222,31.2084,30.845000000000002,15.732,0.03474449151500103,0.033371674331379,0.24,0.056
32.384,32.2596,31.008999999999997,16.4412,0.03490598836893888,0.03353518497801389,0.24,0.056
32.57699999999999,31.0464,31.21,16.0812,0.0350983859056555,0.03373558196945758,0.24,0.056
32.735,30.384,31.396,16.4412,0.03525589023990783,0.03392102077070547,0.24,0.056
32.891999999999996,29.721600000000002,31.548,15.850800000000001,0.03541239551992881,0.03407255987937319,0.24,0.056
33.044,29.0412,31.71,15.443999999999999,0.03556391447429164,0.0342340664115639,0.24,0.056
33.21200000000001,30.099600000000002,31.871999999999996,15.66,0.03573138041035762,0.03439557061736842,0.24,0.056
33.376999999999995,30.798,32.036,15.5556,0.03589585344897017,0.03455906633271688,0.24,0.056
33.583,30.8736,32.199,16.0848,0.03610119215980667,0.03472156276075644,0.24,0.056
33.772000000000006,29.6892,32.408,16.002,0.03628958213582045,0.03492991363095932,0.24,0.056
33.907,29.5524,32.601,16.1244,0.0364241444668032,0.03512231075715988,0.24,0.056
34.044,29.3256,32.809,16.1568,0.03656069866314482,0.03532965733193905,0.24,0.056
34.21800000000001,28.778399999999998,32.973,16.5564,0.03673413006300308,0.03549313942805199,0.24,0.056
34.382000000000005,29.375999999999998,33.141999999999996,16.9668,0.03689759168580231,0.03566160324093204,0.24,0.056
34.601,28.8792,33.29500000000001,17.308799999999998,0.03711586904031883,0.03581411563434145,0.24,0.056
34.783,28.5516,33.456,17.996399999999998,0.03729726525338251,0.03597460029226163,0.24,0.056
34.976,28.26,33.628,18.3384,0.03748962176863735,0.03614604720305969,0.24,0.056
35.141,28.7964,33.821,18.5364,0.03765406902334867,0.03633842346484606,0.24,0.056
35.289,28.9728,34.007000000000005,17.9892,0.03780157117626715,0.03652381922656645,0.24,0.056
35.437999999999995,29.0232,34.175,18.4428,0.03795006800583067,0.03669127082863533,0.24,0.056
35.60799999999999,29.066399999999998,34.329,18.7848,0.03811949151755378,0.03684476593412356,0.24,0.056
35.789,27.572400000000002,34.491,18.918,0.03829987491418585,0.03700623254396618,0.24,0.056
35.968,28.746000000000002,34.64800000000001,18.8784,0.03847826227109508,0.03716271339832211,0.24,0.056
36.174,28.2276,34.81799999999999,18.8532,0.0386835537069512,0.03733214880415403,0.24,0.056
36.367,28.818,35.004,18.7236,0.03887588644895423,0.03751752813930587,0.24,0.056
36.562,28.494,35.177,19.0188,0.03907020892710733,0.03768994810395121,0.24,0.056
36.716,27.604799999999997,35.325,19.259999999999998,0.03922367147949757,0.03783744978501424,0.24,0.056
36.867,27.9144,35.471000000000004,19.130399999999998,0.03937414246311022,0.03798295629946047,0.24,0.056
37.021,28.134,35.651,18.594,0.03952760085750739,0.03816234529440088,0.24,0.056
37.193,28.9008,35.815,19.2852,0.03969899346563821,0.03832578610304083,0.24,0.056
37.372,28.0692,36.02300000000001,19.0728,0.0398773585736798,0.03853307345901769,0.24,0.056
37.568,30.15,36.193999999999996,19.3536,0.04007266013195299,0.03870348471421359,0.24,0.056
37.738,29.3868,36.361,19.1844,0.04024205158722793,0.03886990724239503,0.24,0.056
37.865,31.568400000000004,36.519999999999996,18.8388,0.04036859529940706,0.03902835513934022,0.24,0.056
37.992,33.5412,36.678000000000004,19.2348,0.04049513758418577,0.03918580429155583,0.24,0.056
38.171,33.105599999999995,36.83,20.1528,0.04067349003437215,0.03933727227633987,0.24,0.056
38.343,34.25039999999999,37.005,20.124,0.04084486513651697,0.03951165722594574,0.24,0.056
38.510999999999996,32.7636,37.206,19.8648,0.04101225224395577,0.03971194745167317,0.24,0.056
38.65,31.737599999999997,37.392,19.8432,0.04115074326038304,0.03989728745989218,0.24,0.056
38.817,31.352400000000003,37.549,19.7856,0.04131712948698052,0.04005372798686579,0.24,0.056
38.979,30.15,37.704,20.07,0.04147853173221172,0.0402081735007922,0.24,0.056
39.177,32.7636,37.86,20.214,0.04167579798988719,0.04036361329048788,0.24,0.056
39.346,33.354,38.032000000000004,18.7884,0.04184416897133225,0.04053499312633058,0.24,0.056
39.515,34.1892,38.195,18.72,0.04201253742614952,0.04069740299648217,0.24,0.056
39.669999999999995,34.4808,38.381,18.180000000000003,0.04216695597708053,0.04088272672461812,0.24,0.056
39.818,34.03440000000001,38.523,18.6048,0.04231439880362764,0.04102420837035226,0.24,0.056
39.988,34.1532,38.67499999999999,19.3284,0.04248375641620861,0.04117565153518754,0.24,0.056
40.161,33.7032,38.85,19.2024,0.042656100068303,0.04135000791043986,0.24,0.056
,,39.014,20.1816,,0.04151340228264999,0.24,0.056
,,39.214,19.169999999999998,,0.04171266049180034,0.24,0.056
,,39.393,19.029600000000002,,0.04189099358812776,0.24,0.056
,,39.57,18.2304,,0.04206733134877361,0.24,0.056
,,39.713,18.3924,,0.04220979429529237,0.24,0.056
,,39.864999999999995,18.828,,0.04236122145806753,0.24,0.056
,,40.029,18.842399999999998,,0.04252460110488698,0.24,0.056
,,40.20399999999999,19.130399999999998,,0.04269893651906109,0.24,0.056
15.415,11.138399999999999,15.431000000000001,5.133599999999999,0.0194238885557958,0.01943986078960869,0.3,0.093
15.577,13.8672,15.559,5.67,0.01958560637068807,0.01956763783992521,0.3,0.093
15.736,16.146,15.63,7.225200000000001,0.01974432714017738,0.01963851354382662,0.3,0.093
15.79,19.169999999999998,15.73,11.7108,0.01979823179539153,0.01973833771802447,0.3,0.093
15.962,20.1708,15.83,15.919200000000002,0.01996992637504924,0.01983816100232794,0.3,0.093
15.986,23.5944,15.921999999999999,19.6812,0.01999388354896325,0.01992999763795744,0.3,0.093
15.986,16.8768,15.998999999999999,23.1156,0.01999388354896325,0.02000686033010091,0.3,0.093
16.132,22.014,16.122,26.7336,0.02013962191934837,0.02012963989969307,0.3,0.093
16.186,15.9696,16.292,28.3716,0.02019352467173618,0.02029933302374332,0.3,0.093
16.191,19.5228,16.444,24.1308,0.02019851565420261,0.02045105646312173,0.3,0.093
16.334,18.7236,16.532999999999998,20.5704,0.02034125681120713,0.02053989357541219,0.3,0.093
16.374,16.2,16.659,16.027199999999997,0.02038118408192169,0.02066566176524454,0.3,0.093
16.401,12.3192,16.828,14.5548,0.02040813490917515,0.02083434862753997,0.3,0.093
16.573999999999998,14.6592,16.997000000000003,11.7216,0.02058081830014835,0.02100303294895944,0.3,0.093
16.594,17.668799999999997,17.165,10.2312,0.02060078152623568,0.02117071662004832,0.3,0.093
16.730999999999998,12.3732,17.334,8.366399999999999,0.02073752866813194,0.02133939587509914,0.3,0.093
16.808,9.378,17.503,6.0768,0.02081438581781292,0.02150807258961684,0.3,0.093
16.969,7.023600000000001,17.672,4.788,0.02097508542634507,0.02167674676372044,0.3,0.093
16.986,3.8448,17.838,4.1112,0.02099205357339251,0.02184242424865523,0.3,0.093
17.094,3.8304,18.01,3.9347999999999996,0.02109985061299469,0.02201408749114009,0.3,0.093
17.232,2.3256,18.178,4.0932,0.02123758976476076,0.022181756025212,0.3,0.093
17.399,3.2616,18.346999999999998,5.7888,0.02140427183517701,0.02235042005382937,0.3,0.093
17.57,5.752800000000001,18.516000000000002,6.919199999999998,0.02157494371996371,0.0225190815426064,0.3,0.093
17.778,6.4512,18.685,8.762400000000001,0.02178254110319777,0.02268774049165323,0.3,0.093
17.786,4.1112,18.846,12.139199999999999,0.02179052554109262,0.02284841322299158,0.3,0.093
17.899,6.912000000000001,19.006999999999998,16.2144,0.02190330511830929,0.023009083649562,0.3,0.093
17.958,8.6328,19.130000000000003,20.322,0.0219621895790354,0.02313183031072086,0.3,0.093
18.085,10.1808,19.244,24.2064,0.02208893982543358,0.02324559430780404,0.3,0.093
18.172,12.2724,19.314,27.4788,0.02217576790650178,0.02331544882117953,0.3,0.093
18.345,13.6836,19.391,31.791600000000003,0.02234842404467408,0.02339228828273932,0.3,0.093
18.436999999999998,16.056,19.476,35.9064,0.0224402400977084,0.02347711045288925,0.3,0.093
18.593,19.5732,19.560000000000002,39.4416,0.02259592646748487,0.02356093408414317,0.3,0.093
18.599999999999998,16.9452,19.717,41.7024,0.02260291234360423,0.0237176027607493,0.3,0.093
18.775,14.6412,19.893,37.962,0.02277755783052804,0.02389322873593613,0.3,0.093
18.791999999999998,11.2968,19.959,34.16040000000001,0.0227945232470006,0.02395908776674638,0.3,0.093
18.948,13.7556,19.990000000000002,32.0328,0.02295020469245834,0.02399002142030149,0.3,0.093
18.991999999999997,12.7152,20.024,28.3788,0.02299411445252098,0.024023948555012,0.3,0.093
19.023000000000003,11.257200000000001,20.080000000000002,24.282,0.02302505077102346,0.02407982831759803,0.3,0.093
19.182000000000002,8.503200000000001,20.182,20.7216,0.02318372280358538,0.02418160859749641,0.3,0.093
19.197,4.8348,20.307,18.8964,0.02319869174723621,0.02430633807163929,0.3,0.093
19.380000000000003,5.090399999999999,20.476000000000003,19.677599999999998,0.02338131124907328,0.02447497011263167,0.3,0.093
19.392,8.442,20.650000000000002,19.6092,0.02339328619435754,0.02464858861510422,0.3,0.093
19.399,2.1816,20.819,16.642799999999998,0.02340027157319291,0.02481721550432248,0.3,0.093
19.553,5.598,20.972,13.5648,0.02355394880549611,0.02496987552854257,0.3,0.093
19.588,7.074000000000002,21.125999999999998,10.7136,0.02358887515516805,0.02512353123002953,0.3,0.093
19.598999999999997,10.778400000000001,21.295,8.6112,0.02359985198543058,0.02529215097062476,0.3,0.093
19.598999999999997,2.5236,21.46,7.477199999999999,0.02359985198543058,0.02545677726298834,0.3,0.093
19.792,12.078,21.631999999999998,6.5808,0.02379244371185507,0.02562838512595533,0.3,0.093
19.799,16.1856,21.801000000000002,6.4548000000000005,0.02379942884177844,0.02579699726838136,0.3,0.093
19.975,15.713999999999999,21.97,7.4483999999999995,0.02397505353408746,0.02596560687331007,0.3,0.093
20.007,19.5948,22.139,7.6499999999999995,0.02400698500050069,0.02613421394085336,0.3,0.093
20.128,16.0704,22.308,7.750800000000001,0.02412772503509686,0.02630281847112492,0.3,0.093
20.195,13.3308,22.471,7.884,0.02419458052751366,0.02646543463810325,0.3,0.093
20.38,11.790000000000001,22.645,7.776000000000001,0.02437917944219592,0.02663902229786252,0.3,0.093
20.566000000000003,14.184000000000001,22.814,8.2296,0.02456477312227001,0.02680761923202368,0.3,0.093
20.599,17.647199999999998,22.983,8.2728,0.02459770071209988,0.02697621362937141,0.3,0.093
20.708000000000002,15.753599999999999,23.151999999999997,7.4016,0.02470646085132522,0.02714480549002118,0.3,0.093
20.806,18.3384,23.324,7.196399999999999,0.02480424429526451,0.02731638750107024,0.3,0.093
20.979000000000003,18.3528,23.491000000000003,6.919199999999998,0.02497685992432963,0.02748297914909159,0.3,0.093
21.123,18.971999999999998,23.657999999999998,6.7787999999999995,0.02512053795727098,0.02764956832043808,0.3,0.093
21.183,20.973599999999998,23.827,6.883199999999999,0.02518040326049586,0.02781815005044663,0.3,0.093
21.319000000000003,21.1572,23.996,6.9084,0.02531609676349333,0.02798672924432921,0.3,0.093
21.378999999999998,22.7196,24.165,7.685999999999998,0.02537596102174966,0.0281553059021995,0.3,0.093
21.532,22.194,24.334000000000003,8.55,0.02552861343246704,0.02832388002417119,0.3,0.093
21.565,23.76,24.504,9.2088,0.02556153818954066,0.02849344906782214,0.3,0.093
21.791,24.0192,24.672,9.266399999999999,0.02578702028916702,0.02866102066088239,0.3,0.093
21.798000000000002,21.7944,24.84,9.629999999999999,0.02579400417555,0.02882858974830604,0.3,0.093
21.971,19.040399999999998,25.009,10.940399999999999,0.02596660455572852,0.02899715374283574,0.3,0.093
22.006,15.3792,25.177999999999997,12.42,0.02600152338440331,0.02916571520203703,0.3,0.093
22.124000000000002,18.216,25.352,12.7476,0.02611924891912309,0.02933926103783158,0.3,0.093
22.212,16.5492,25.516000000000002,12.196800000000001,0.02620704342792912,0.02950283051492342,0.3,0.093
22.387,15.57,25.673000000000002,11.484,0.02638163273636529,0.02965941613145162,0.3,0.093
22.621,16.624799999999997,25.853,10.198799999999999,0.02661507933226659,0.02983893835024709,0.3,0.093
22.797,17.7552,26.022,10.9476,0.02679065989186569,0.03000748714953438,0.3,0.093
23.032,13.7448,26.191,10.695599999999999,0.02702509555422594,0.03017603341417896,0.3,0.093
23.205,14.472000000000001,26.360000000000003,10.5084,0.02719767697116637,0.03034457714429806,0.3,0.093
23.375,12.6936,26.529,10.0908,0.02736726305746728,0.03051311834000536,0.3,0.093
23.537,13.4568,26.698,9.5868,0.02752886623384754,0.03068165700141634,0.3,0.093
23.844,14.597999999999999,26.866999999999997,9.5076,0.02783510783556054,0.0308501931286429,0.3,0.093
24.017,15.717600000000001,27.035,10.206,0.02800767677766736,0.03101772948905612,0.3,0.093
24.185000000000002,15.9228,27.204,10.724400000000001,0.028175255634725,0.03118626056325269,0.3,0.093
24.416,14.5548,27.387999999999998,11.0592,0.02840567247143788,0.03136974713565266,0.3,0.093
24.585,14.9292,27.569,11.4408,0.02857424282728793,0.03155023914875876,0.3,0.093
24.740000000000002,16.012800000000002,27.726,10.875599999999999,0.02872884654572161,0.03170679616554573,0.3,0.093
24.818,17.3304,27.893,10.6272,0.02880664631990548,0.03187332256703179,0.3,0.093
24.983999999999998,17.7372,28.061,11.2896,0.02897221840047237,0.03204084363656534,0.3,0.093
25.153,17.7048,28.233,10.6668,0.02914078023471589,0.0322123507095089,0.3,0.093
25.218999999999998,18.576,28.402,11.8044,0.02920660842834621,0.0323808638243861,0.3,0.093
25.385,20.0772,28.592,10.7676,0.02937217460007524,0.03257031341403227,0.3,0.093
25.572999999999997,21.4344,28.739,10.8504,0.02955968032292056,0.0327168853735671,0.3,0.093
25.698999999999998,22.4892,28.908,10.9764,0.02968534729629191,0.03288539090468134,0.3,0.093
25.841,22.0752,29.076999999999998,11.174399999999999,0.02982697029178816,0.03305389390310687,0.3,0.093
26.003,19.1628,29.233999999999998,11.862,0.02998853800270496,0.03321042992236478,0.3,0.093
26.169999999999998,20.016,29.415,11.228399999999999,0.03015508993340177,0.03339089230234649,0.3,0.093
26.366,19.9944,29.584,11.5452,0.03035056089878019,0.03355938770338973,0.3,0.093
26.497,21.4056,29.752000000000002,10.8252,0.03048120540869803,0.03372688358042453,0.3,0.093
26.568,23.364,29.921,11.1096,0.03055201210218783,0.03389537393209885,0.3,0.093
26.682000000000002,23.1696,30.087,11.7684,0.03066570078704878,0.03406087086580101,0.3,0.093
26.823,22.4496,30.259,11.761199999999999,0.03080631414425028,0.03423234703955025,0.3,0.093
27.004,21.7872,30.428,13.359599999999999,0.03098681523000124,0.03440082979555292,0.3,0.093
27.189,21.33,30.596999999999998,12.8484,0.03117130228635645,0.03456931001989538,0.3,0.093
27.382,20.7864,30.796,12.4488,0.03136376392522955,0.03476769473085994,0.3,0.093
27.588,19.1736,30.936999999999998,11.1132,0.03156918565561995,0.03490825664778185,0.3,0.093
27.767,20.034,31.105,9.234000000000002,0.03174768012197582,0.03507573237602024,0.3,0.093
27.924,19.3284,31.272000000000002,9.144,0.03190423438130985,0.03524220874587236,0.3,0.093
28.076,20.214,31.440999999999995,10.134,0.03205580075317904,0.03541067632859018,0.3,0.093
28.22,20.998800000000003,31.61,11.318399999999999,0.03219938805728795,0.03557914138032992,0.3,0.093
28.401,19.7208,31.779000000000003,13.3308,0.03237986671281412,0.03574760390120524,0.3,0.093
28.583000000000002,21.4704,31.953000000000003,13.3884,0.0325613395583364,0.03592104787616179,0.3,0.093
28.759,22.3128,32.116,12.646799999999999,0.0327368269886712,0.0360835245685589,0.3,0.093
28.894,22.914,32.277,11.9916,0.03287143196281583,0.03624400537102623,0.3,0.093
29.008,23.6916,32.45399999999999,11.1348,0.03298509712683639,0.03642043192603062,0.3,0.093
29.187,23.749200000000002,32.623,11.048399999999999,0.03316356905027007,0.03658888180926567,0.3,0.093
29.371000000000002,24.6348,32.792,11.8656,0.03334702326174543,0.03675732916232199,0.3,0.093
29.584,22.8816,32.972,12.592799999999999,0.03355938770338973,0.03693673776183282,0.3,0.093
29.776,22.6764,33.129,13.492799999999999,0.03375081135859048,0.03709321958582734,0.3,0.093
29.963,20.980800000000002,33.298,14.7384,0.03393724688111277,0.03726165936399362,0.3,0.093
30.12,21.042,33.467,14.860800000000001,0.03409377056756568,0.0374300966124359,0.3,0.093
30.224999999999998,20.185200000000002,33.63600000000001,16.2576,0.03419845079456429,0.03759853133126434,0.3,0.093
30.4,18.2052,33.866,16.5456,0.03437291566776324,0.03782775794992332,0.3,0.093
30.58,18.9252,34.035000000000004,17.3484,0.03455236241953941,0.03799618669692606,0.3,0.093
30.736,19.4688,34.204,15.3504,0.03470788061474472,0.03816461291470219,0.3,0.093
30.797,20.7396,34.397999999999996,13.4892,0.03476869163009155,0.03835795113547569,0.3,0.093
30.967000000000002,23.364,34.543,13.3848,0.03493816321128307,0.03850245433040556,0.3,0.093
31.119,25.3548,34.71,13.9536,0.03508968857379635,0.03866887984128731,0.3,0.093
31.234,24.9876,34.879,15.1164,0.0352043281124601,0.03883729595825081,0.3,0.093
31.405,22.7232,35.048,15.7896,0.0353747899550747,0.03900570954655436,0.3,0.093
31.571,22.2804,35.232,15.3756,0.03554026505456598,0.03918906821134094,0.3,0.093
31.655999999999995,20.422800000000002,35.386,15.537600000000001,0.03562499533491703,0.03934252913763991,0.3,0.093
31.808000000000003,16.2468,35.558,14.4612,0.03577651141666038,0.03951392457348391,0.3,0.093
31.811,18.1332,35.723,13.32,0.03577950184503997,0.039678342152623,0.3,0.093
31.987000000000002,20.2896,35.884,12.7944,0.0359549389142817,0.0398387715281423,0.3,0.093
32.186,19.4832,36.061,13.273200000000001,0.03615329911268894,0.04001514154799146,0.3,0.093
32.311,21.33,36.23,15.0444,0.0362778954331251,0.04018353745382441,0.3,0.093
32.43500000000001,22.0824,36.399,14.3064,0.03640149361525324,0.04035193083190869,0.3,0.093
32.502,22.2084,36.576,14.2092,0.03646827593711599,0.04052829278421832,0.3,0.093
32.631,22.6332,36.737,13.791599999999999,0.03659685570551474,0.04068871000528418,0.3,0.093
32.800000000000004,23.241600000000002,36.905,13.9212,0.0367653029388002,0.04085609944258195,0.3,0.093
32.979,22.5216,37.074000000000005,14.691600000000001,0.0369437147049485,0.04102448272575998,0.3,0.093
33.15,19.954800000000002,37.24300000000001,15.155999999999999,0.03711415011010999,0.04119286348175777,0.3,0.093
33.27,18.6372,37.435,15.498,0.03723375235665749,0.04138415689560127,0.3,0.093
33.423,18.108,37.627,15.6168,0.037386243371202,0.04157544704789728,0.3,0.093
33.613,16.243199999999998,37.803000000000004,15.4728,0.03757560841172491,0.04175079348913258,0.3,0.093
33.803,16.4952,37.96500000000001,15.1812,0.03776497025503822,0.04191218949595843,0.3,0.093
34.007000000000005,16.8048,38.133,15.735599999999998,0.03796828151720533,0.04207956068048624,0.3,0.093
34.15,18.957600000000003,38.302,16.801199999999998,0.03811079652835936,0.04224792560307122,0.3,0.093
34.192,21.7044,38.471,18.266399999999997,0.0381526537400525,0.0424162879993002,0.3,0.093
34.278000000000006,21.0456,38.64,19.3896,0.03823836087660837,0.04258464786929039,0.3,0.093
34.437000000000005,22.0104,38.824,19.8936,0.03839681769506598,0.04276794805061535,0.3,0.093
34.618,22.0356,38.986,18.8388,0.03857719663177939,0.04292932942722061,0.3,0.093
34.79,21.2508,39.142,17.3916,0.03874860376214428,0.04308473152217118,0.3,0.093
34.991,20.3796,39.309999999999995,16.3836,0.03894890761297809,0.04325208521758483,0.3,0.093
35.11,19.9872,39.48400000000001,16.830000000000002,0.03906749377929053,0.04342541319951998,0.3,0.093
35.212,20.6892,39.653,18.306,0.03916913806687639,0.04359375792939701,0.3,0.093
35.38,20.8548,,,0.03933655017981508,,0.3,0.093
35.545,22.4532,,,0.0395009703587732,,0.3,0.093
35.666999999999994,23.0076,,,0.03962254009288735,,0.3,0.093
35.837,23.1768,,,0.03979193834508621,,0.3,0.093
36.01,22.6872,,,0.039964323352077,,0.3,0.093
36.183,19.6704,,,0.04013670571008987,,0.3,0.093
36.315,21.6216,,,0.04026823266407753,,0.3,0.093
36.43,22.7664,,,0.0403828192837139,,0.3,0.093
36.598,22.8168,,,0.04055021328513853,,0.3,0.093
36.774,24.2388,,,0.04072557575057267,,0.3,0.093
36.98899999999999,22.122,,,0.04093979322466978,,0.3,0.093
37.142,22.5216,,,0.04109223386633865,,0.3,0.093
37.313,23.2848,,,0.04126260625002054,,0.3,0.093
37.449000000000005,23.939999999999998,,,0.04139810524610965,,0.3,0.093
37.612,24.7788,,,0.04156050262219502,,0.3,0.093
37.789,24.4548,,,0.04173684557708413,,0.3,0.093
37.958,24.037200000000002,,,0.04190521564242111,,0.3,0.093
37.997,21.402,,,0.0419440699140754,,0.3,0.093
38.176,23.439600000000002,,,0.04212239933237072,,0.3,0.093
38.182,20.6712,,,0.04212837680567816,,0.3,0.093
38.368,20.9592,,,0.04231367689869892,,0.3,0.093
38.397,18.6012,,,0.04234256749766097,,0.3,0.093
38.515,20.2788,,,0.04246012158146861,,0.3,0.093
38.597,18.3888,,,0.04254181098221288,,0.3,0.093
38.797,15.9876,,,0.04274105092885705,,0.3,0.093
38.97399999999999,17.4816,,,0.04291737533077189,,0.3,0.093
39.05400000000001,19.7424,,,0.04299706906654599,,0.3,0.093
39.201,22.6512,,,0.04314350483051221,,0.3,0.093
39.371,24.174,,,0.04331284992981566,,0.3,0.093
39.58100000000001,23.2992,,,0.04352203740651284,,0.3,0.093
39.596,20.5272,,,0.04353697921991539,,0.3,0.093
