E0,ThetaDeg,nu,A,Z,CS_qe,CS_mec,CS_inel,cross,,
0.3203,60,4.78E-02,12,6,26400.96858,382.1446487,0,26783.11322,,
0.3203,60,5.28E-02,12,6,27448.81737,437.8882176,0,27886.70559,,
0.3203,60,5.78E-02,12,6,27764.43449,493.7349496,0,28258.16944,,
0.3203,60,6.28E-02,12,6,27420.09641,1.498034354,0,27421.59444,,
0.3203,60,6.78E-02,12,6,26511.04402,1.774180841,0,26512.8182,,
0.3203,60,7.28E-02,12,6,25144.00087,2.062159563,0,25146.06303,,
0.3203,60,7.78E-02,12,6,23427.49819,2.360704313,0,23429.85889,,
0.3203,60,8.28E-02,12,6,21465.25794,810.1929448,0,22275.45089,,
0.3203,60,8.78E-02,12,6,19352.53678,871.2836153,0,20223.8204,,
0.3203,60,9.28E-02,12,6,17174.44663,930.6553541,0,18105.10198,,
0.3203,60,9.78E-02,12,6,15005.18909,988.3644395,0,15993.55353,,
0.3203,60,0.1028,12,6,12907.52662,1044.456994,0,13951.98361,,
0.3203,60,0.1078,12,6,10932.25888,1098.968895,0,12031.22777,,
0.3203,60,0.1128,12,6,9117.781661,1151.926215,0,10269.70788,,
0.3203,60,0.1178,12,6,7489.944343,1203.346081,0,8693.290424,,
0.3203,60,0.1228,12,6,6062.422816,1253.237826,0,7315.660643,,
0.3203,60,0.1278,12,6,4837.734498,1301.604355,0,6139.338852,,
0.3203,60,0.1328,12,6,3808.887497,1348.443582,0,5157.331078,,
0.3203,60,0.1378,12,6,2961.52174,1393.74989,0,4355.27163,,
0.3203,60,0.1428,12,6,2276.302268,1437.515512,0,3713.817779,,
0.3203,60,0.1478,12,6,1731.286221,1479.731771,0,3211.017992,,
0.3203,60,0.1528,12,6,1304.009326,1520.39015,0,2824.399476,,
0.3203,60,0.1578,12,6,973.1118304,1559.483117,0,2532.594948,,
0.3203,60,0.1628,12,6,719.4231895,1597.004697,5.402825107,2321.830712,,
0.3203,60,0.1678,12,6,526.5221283,1632.950735,18.60029965,2178.073163,,
0.3207,90,8.20E-03,12,6,0,0.490255863,0,0.490255863,,
0.3207,90,1.32E-02,12,6,21.02751305,0.517590285,0,21.54510333,,
0.3207,90,1.82E-02,12,6,178.2577154,0.542385826,0,178.8001012,,
0.3207,90,2.32E-02,12,6,359.2849244,0.564718839,0,359.8496432,,
0.3207,90,2.82E-02,12,6,565.4579895,0.584697898,0,566.0426874,,
0.3207,90,3.32E-02,12,6,798.8580653,2.90607827,0,801.7641436,,
0.3207,90,3.82E-02,12,6,1145.467401,12.5339041,0,1158.001305,,
0.3207,90,4.32E-02,12,6,1542.9095,22.88179112,0,1565.791291,,
0.3207,90,4.82E-02,12,6,1965.868621,33.99359598,0,1999.862217,,
0.3207,90,5.32E-02,12,6,2403.154222,45.91233551,0,2449.066558,,
0.3207,90,5.82E-02,12,6,2840.097388,58.67964534,0,2898.777034,,
0.3207,90,6.32E-02,12,6,3260.057171,72.33523362,0,3332.392405,,
0.3207,90,6.82E-02,12,6,3646.263206,86.91633,0,3733.179536,,
0.3207,90,7.32E-02,12,6,3983.578616,102.4571167,0,4086.035733,,
0.3207,90,7.82E-02,12,6,4259.844356,118.9881161,0,4378.832472,,
0.3207,90,8.32E-02,12,6,4466.629371,136.5354419,0,4603.164813,,
0.3207,90,8.82E-02,12,6,4599.391089,155.119356,0,4754.510446,,
0.3207,90,9.32E-02,12,6,4657.185988,174.7546221,0,4831.94061,,
0.3207,90,9.82E-02,12,6,4642.126413,195.4486894,0,4837.575102,,
0.3207,90,0.1032,12,6,4558.76204,217.2045902,0,4775.96663,,
0.3207,90,0.1082,12,6,4413.5039,240.015281,0,4653.519181,,
0.3207,90,0.1132,12,6,4214.141464,263.8639912,0,4478.005455,,
0.3207,90,0.1182,12,6,3969.451912,288.723944,0,4258.175856,,
0.3207,90,0.1232,12,6,3688.872778,314.5577266,0,4003.430504,,
0.3207,90,0.1282,12,6,3382.201897,341.3173127,0,3723.51921,,
0.3207,90,0.1332,12,6,3059.29535,368.9444317,0,3428.239782,,
0.3207,90,0.1382,12,6,2729.748328,397.3711666,0,3127.119495,,
0.3207,90,0.1432,12,6,2402.560629,426.5206166,0,2829.081245,,
0.3207,90,0.1482,12,6,2085.803853,456.3074281,0,2542.111281,,
0.3207,90,0.1532,12,6,1786.318641,486.6380127,0,2272.956654,,
0.3207,90,0.1582,12,6,1509.475248,517.4103037,0,2026.885552,,
0.3207,90,0.1632,12,6,1259.028481,548.512964,1.017913924,1808.559358,,
0.3207,90,0.1682,12,6,1037.088539,579.8240254,3.609462097,1620.522026,,
0.3207,90,0.1732,12,6,844.2143738,611.2089961,8.322801376,1463.746171,,
0.3207,90,0.1782,12,6,679.6185782,642.518515,15.77166387,1337.908757,,
0.3207,90,0.1832,12,6,541.4563655,673.5856498,26.70935491,1241.75137,,
0.3207,90,0.1882,12,6,427.1594773,704.2229228,41.68730719,1173.069707,,
0.3207,90,0.1932,12,6,333.7715319,734.2191284,61.4587642,1129.449425,,
0.3207,90,0.1982,12,6,258.245291,763.3359742,86.60787206,1108.189137,,
0.3207,90,0.2032,12,6,197.6733615,791.3045553,117.5050334,1106.48295,,
0.3207,90,0.2082,12,6,149.4390049,817.8216768,155.4765935,1122.737275,,
0.3207,90,0.2132,12,6,111.2891638,842.5460747,200.320159,1154.155398,,
0.3207,90,0.2182,12,6,81.34394824,865.0946806,252.7482165,1199.186845,,
0.3601,90,1.01E-02,12,6,0,0.398642693,0,0.398642693,,
0.3601,90,1.51E-02,12,6,0,0.589790705,0,0.589790705,,
0.3601,90,2.01E-02,12,6,47.11929705,0.822056716,0,47.94135376,,
0.3601,90,2.51E-02,12,6,106.549086,1.104888563,0,107.6539746,,
0.3601,90,3.01E-02,12,6,176.5403235,1.449247852,0,177.9895714,,
0.3601,90,3.51E-02,12,6,267.4530518,1.867598856,0,269.3206506,,
0.3601,90,4.01E-02,12,6,407.6455729,6.436883696,0,414.0824566,,
0.3601,90,4.51E-02,12,6,571.3359485,12.80694933,0,584.1428978,,
0.3601,90,5.01E-02,12,6,760.1649491,19.75524868,0,779.9201978,,
0.3601,90,5.51E-02,12,6,974.4132941,27.3385026,0,1001.751797,,
0.3601,90,6.01E-02,12,6,1212.033912,30.65613548,0,1242.690047,,
0.3601,90,6.51E-02,12,6,1468.467534,38.57219795,0,1507.039732,,
0.3601,90,7.01E-02,12,6,1736.830206,47.11924695,0,1783.949453,,
0.3601,90,7.51E-02,12,6,2008.450529,56.34265831,0,2064.793188,,
0.3601,90,8.01E-02,12,6,2273.653237,66.28808249,0,2339.94132,,
0.3601,90,8.51E-02,12,6,2522.64431,77.00092224,0,2599.645232,,
0.3601,90,9.01E-02,12,6,2746.350204,88.52574675,0,2834.875951,,
0.3601,90,9.51E-02,12,6,2937.090191,100.9056441,0,3037.995835,,
0.3601,90,0.1001,12,6,3089.008332,114.1815146,0,3203.189846,,
0.3601,90,0.1051,12,6,3198.250014,128.3913081,0,3326.641322,,
0.3601,90,0.1101,12,6,3262.920993,143.5692108,0,3406.490204,,
0.3601,90,0.1151,12,6,3282.899094,159.7447878,0,3442.643882,,
0.3601,90,0.1201,12,6,3259.574235,176.9420915,0,3436.516327,,
0.3601,90,0.1251,12,6,3195.576819,195.1787489,0,3390.755567,,
0.3601,90,0.1301,12,6,3094.529518,214.4650392,0,3308.994557,,
0.3601,90,0.1351,12,6,2960.833655,234.8029686,0,3195.636624,,
0.3601,90,0.1401,12,6,2799.484772,256.1853356,0,3055.670107,,
0.3601,90,0.1451,12,6,2615.904112,278.5947719,0,2894.498884,,
0.3601,90,0.1501,12,6,2415.772005,302.0027294,0,2717.774735,,
0.3601,90,0.1551,12,6,2204.853331,326.3683798,0,2531.221711,,
0.3601,90,0.1601,12,6,1988.811815,351.6373944,7.48E-02,2340.524008,,
0.3601,90,0.1651,12,6,1773.017092,377.7405815,0.684836932,2151.442511,,
0.3601,90,0.1701,12,6,1562.354725,404.5923714,2.039761729,1968.986858,,
0.3601,90,0.1751,12,6,1361.053605,432.08916,4.486497327,1797.629263,,
0.3601,90,0.1801,12,6,1172.546795,460.1075384,8.4151068,1641.06944,,
0.3601,90,0.1851,12,6,999.3803757,488.5024525,14.32638351,1502.209212,,
0.3601,90,0.1901,12,6,843.1806664,517.1043391,22.69084147,1382.975847,,
0.3601,90,0.1951,12,6,704.6836572,545.7170167,34.02046727,1284.421141,,
0.3601,90,0.2001,12,6,583.8229642,574.118756,49.08941962,1207.03114,,
0.3601,90,0.2051,12,6,479.8652661,602.0593797,68.36010852,1150.284754,,
0.3601,90,0.2101,12,6,391.5764674,629.2590642,92.57053409,1113.406066,,
0.3601,90,0.2151,12,6,317.3988211,655.8612783,122.3935083,1095.653608,,
0.3601,90,0.2201,12,6,255.6194636,681.2286091,158.5614504,1095.409523,,
0.3601,90,0.2251,12,6,204.5141539,704.9887325,201.8291732,1111.33206,,
0.3601,90,0.2301,12,6,162.4556414,726.7595788,252.8934769,1142.108697,,
0.3601,90,0.2351,12,6,127.9827553,746.1302939,312.5306596,1186.643709,,
0.3601,90,0.2401,12,6,99.83259695,762.6630462,381.4414845,1243.937128,,
0.3601,90,0.2451,12,6,76.94294163,775.8962727,460.2168832,1313.056098,,
0.3601,90,0.2501,12,6,58.43442472,785.3500496,549.3659793,1393.150454,,
0.3601,90,0.2551,12,6,43.58225115,790.5345054,649.171104,1483.287861,,
0.3601,90,0.2601,12,6,31.78551516,790.9624603,759.562844,1582.310819,,
0.3601,145,4.51E-02,12,6,7.056657216,0.326404517,0,7.383061733,,
0.3601,145,5.01E-02,12,6,10.62547897,1.287214324,0,11.9126933,,
0.3601,145,5.51E-02,12,6,15.36084965,2.301010376,0,17.66186003,,
0.3601,145,6.01E-02,12,6,21.65451226,3.376236263,0,25.03074853,,
0.3601,145,6.51E-02,12,6,29.99424612,4.522723883,0,34.51697001,,
0.3601,145,7.01E-02,12,6,40.9680448,5.751853874,0,46.71989868,,
0.3601,145,7.51E-02,12,6,55.25440819,7.076720822,0,62.33112901,,
0.3601,145,8.01E-02,12,6,73.59139524,8.512300019,0,82.10369525,,
0.3601,145,8.51E-02,12,6,96.71885621,10.07561172,0,106.7944679,,
0.3601,145,9.01E-02,12,6,125.2938295,11.78587793,0,137.0797074,,
0.3601,145,9.51E-02,12,6,159.7878558,13.66649637,0,173.4543522,,
0.3601,145,0.1001,12,6,200.3834903,15.74112864,0,216.124619,,
0.3601,145,0.1051,12,6,246.8905942,18.03541211,0,264.9260063,,
0.3601,145,0.1101,12,6,298.6984695,20.57863458,0,319.277104,,
0.3601,145,0.1151,12,6,354.7704427,23.40273255,0,378.1731752,,
0.3601,145,0.1201,12,6,413.6793958,26.54224726,0,440.2216431,,
0.3601,145,0.1251,12,6,473.6797,30.03421129,0,503.7139113,,
0.3601,145,0.1301,12,6,532.8108532,33.91795349,0,566.7288067,,
0.3601,145,0.1351,12,6,589.0260529,38.23480931,0,627.2608622,,
0.3601,145,0.1401,12,6,640.3332702,43.02772351,0,683.3609937,,
0.3601,145,0.1451,12,6,684.9304935,48.34073223,0,733.2712257,,
0.3601,145,0.1501,12,6,721.3157687,54.21831198,0,775.5340807,,
0.3601,145,0.1551,12,6,748.3585936,60.70458385,0,809.0631775,,
0.3601,145,0.1601,12,6,765.329663,67.8423627,1.86E-03,833.1738875,,
0.3601,145,0.1651,12,6,771.8959296,75.67204299,2.02E-02,847.5881485,,
0.3601,145,0.1701,12,6,768.0934535,84.23031547,7.03E-02,852.3940334,,
0.3601,145,0.1751,12,6,754.2905196,93.5487122,0.179509298,848.018741,,
0.3601,145,0.1801,12,6,731.149573,103.6519815,0.389201598,835.1907561,,
0.3601,145,0.1851,12,6,699.5912354,114.5562987,0.761793406,814.9093275,,
0.3601,145,0.1901,12,6,660.759166,126.2673254,1.381130079,788.4076215,,
0.3601,145,0.1951,12,6,615.9819665,138.7781339,2.359557317,757.1196577,,
0.3601,145,0.2001,12,6,566.7278913,152.067023,3.856354024,722.6512684,,
0.3601,145,0.2051,12,6,514.5494664,166.0952569,6.054020032,686.6987433,,
0.3601,145,0.2101,12,6,461.0176343,180.8047664,9.194115684,651.0165163,,
0.3601,145,0.2151,12,6,407.6480748,196.1158603,13.55948964,617.3234247,,
0.3601,145,0.2201,12,6,355.8252332,211.9250006,19.4941297,587.2443636,,
0.3601,145,0.2251,12,6,306.7317265,228.1027003,27.39651671,562.2309435,,
0.3601,145,0.2301,12,6,261.2916566,244.4916112,37.71467687,543.4979446,,
0.3601,145,0.2351,12,6,220.1356121,259.9269491,50.96715171,531.0297129,,
0.3601,145,0.2401,12,6,183.5926942,276.0728717,67.71383849,527.3794043,,
0.3601,145,0.2451,12,6,151.7110682,291.7888235,88.55991677,532.0598085,,
0.3601,145,0.2501,12,6,124.3039676,306.7973577,114.1519447,545.25327,,
0.3601,145,0.2551,12,6,101.0137428,320.7888879,145.1315499,566.9341806,,
0.3601,145,0.2601,12,6,81.38349366,333.4225162,182.1213268,596.9273367,,
0.3609,60,3.40E-03,12,6,0,0,0,0,,
0.3609,60,8.40E-03,12,6,257.1832178,0,0,257.1832178,,
0.3609,60,1.34E-02,12,6,2044.846396,0,0,2044.846396,,
0.3609,60,1.84E-02,12,6,3971.679855,0,0,3971.679855,,
0.3609,60,2.34E-02,12,6,5936.905456,28.80338364,0,5965.70884,,
0.3609,60,2.84E-02,12,6,7878.521327,65.54054044,0,7944.061868,,
0.3609,60,3.34E-02,12,6,9726.577621,103.6404269,0,9830.218048,,
0.3609,60,3.84E-02,12,6,12057.977,143.0488946,0,12201.02589,,
0.3609,60,4.34E-02,12,6,14235.75558,183.7004354,0,14419.45601,,
0.3609,60,4.84E-02,12,6,16094.66627,225.5526021,0,16320.21888,,
0.3609,60,5.34E-02,12,6,17576.11253,268.5597133,0,17844.67224,,
0.3609,60,5.84E-02,12,6,18648.39253,312.6732594,0,18961.06579,,
0.3609,60,6.34E-02,12,6,19305.67207,357.8423573,0,19663.51443,,
0.3609,60,6.84E-02,12,6,19563.5563,404.0142374,0,19967.57053,,
0.3609,60,7.34E-02,12,6,19453.30222,451.1347422,0,19904.43697,,
0.3609,60,7.84E-02,12,6,19016.29943,499.1488133,0,19515.44824,,
0.3609,60,8.34E-02,12,6,18299.64868,548.0009434,0,18847.64962,,
0.3609,60,8.84E-02,12,6,17352.98364,597.6355643,0,17950.6192,,
0.3609,60,9.34E-02,12,6,16226.30817,647.9973447,0,16874.30551,,
0.3609,60,9.84E-02,12,6,14968.51439,699.0313666,0,15667.54576,,
0.3609,60,0.1034,12,6,13626.28475,750.6831515,0,14376.9679,,
0.3609,60,0.1084,12,6,12243.17293,802.8985034,0,13046.07144,,
0.3609,60,0.1134,12,6,10858.75649,855.6231382,0,11714.37963,,
0.3609,60,0.1184,12,6,9507.837894,908.8020669,0,10416.63996,,
0.3609,60,0.1234,12,6,8219.732073,962.3787002,0,9182.110773,,
0.3609,60,0.1284,12,6,7017.714371,1016.293642,0,8034.008013,,
0.3609,60,0.1334,12,6,5918.711406,1070.483142,0,6989.194548,,
0.3609,60,0.1384,12,6,4933.301217,1124.877169,0,6058.178386,,
0.3609,60,0.1434,12,6,4066.053411,1179.397085,0,5245.450497,,
0.3609,60,0.1484,12,6,3316.193949,1233.952884,0,4550.146833,,
0.3609,60,0.1534,12,6,2678.533368,1288.439969,0,3966.973337,,
0.3609,60,0.1584,12,6,2144.561686,1342.735457,0,3487.297143,,
0.3609,60,0.1634,12,6,1703.59518,1396.693993,4.262127163,3104.551301,,
0.3609,60,0.1684,12,6,1343.862419,1450.143075,13.84903749,2807.854531,,
0.3609,60,0.1734,12,6,1053.437365,1502.877912,29.92712308,2586.2424,,
0.3609,60,0.1784,12,6,820.9601328,1554.655861,53.68662432,2429.302618,,
0.3609,60,0.1834,12,6,636.1232219,1605.190516,86.17020495,2327.483943,,
0.3609,60,0.1884,12,6,489.9350207,1654.145594,128.3166455,2272.39726,,
0.3609,60,0.1934,12,6,374.7973621,1701.128788,180.5186449,2256.444795,,
0.3609,60,0.1984,12,6,284.4472091,1745.685903,244.7466816,2274.879793,,
0.3609,60,0.2034,12,6,213.8145521,1787.295624,320.311752,2321.421929,,
0.3609,60,0.2084,12,6,158.8419708,1825.365494,408.3303639,2392.537828,,
0.3609,60,0.2134,12,6,116.2998156,1859.22976,509.2787657,2484.808341,,
0.3609,60,0.2184,12,6,83.61827607,1888.165994,623.7778292,2595.562099,,
0.3609,60,0.2234,12,6,58.74644574,1911.38665,750.0184135,2720.151509,,
0.3609,60,0.2284,12,6,40.04033683,1927.993342,895.1032828,2863.136961,,
0.3997,145,5.97E-02,12,6,3.229870624,0.792074729,0,4.021945353,,
0.3997,145,6.47E-02,12,6,4.58115803,1.470934838,0,6.052092868,,
0.3997,145,6.97E-02,12,6,6.328566827,2.17744892,0,8.506015747,,
0.3997,145,7.47E-02,12,6,8.830965075,2.915996367,0,11.74696144,,
0.3997,145,7.97E-02,12,6,12.21702527,3.691800049,0,15.90882532,,
0.3997,145,8.47E-02,12,6,16.76570152,4.511042117,0,21.27674364,,
0.3997,145,8.97E-02,12,6,22.81939923,5.380992321,0,28.20039155,,
0.3997,145,9.47E-02,12,6,30.78289382,6.310147906,0,37.09304173,,
0.3997,145,9.97E-02,12,6,41.11174853,7.308383261,0,48.42013179,,
0.3997,145,0.1047,12,6,54.28650668,8.387106581,0,62.67361326,,
0.3997,145,0.1097,12,6,70.77117603,9.559419953,0,80.33059599,,
0.3997,145,0.1147,12,6,90.95875338,10.84027841,0,101.7990318,,
0.3997,145,0.1197,12,6,115.1115201,12.2466426,0,127.3581627,,
0.3997,145,0.1247,12,6,143.3070468,13.79761868,0,157.1046655,,
0.3997,145,0.1297,12,6,175.3999797,15.51457815,0,190.9145578,,
0.3997,145,0.1347,12,6,211.0048352,17.42124897,0,228.4260841,,
0.3997,145,0.1397,12,6,249.4992072,19.54376853,0,269.0429757,,
0.3997,145,0.1447,12,6,290.0436512,21.91068772,0,311.9543389,,
0.3997,145,0.1497,12,6,331.6151662,24.55291425,0,356.1680804,,
0.3997,145,0.1547,12,6,373.053452,27.50358283,0,400.5570348,,
0.3997,145,0.1597,12,6,413.1197483,30.79783867,8.57E-05,443.9176727,,
0.3997,145,0.1647,12,6,450.5657116,34.4725206,1.38E-03,485.0396147,,
0.3997,145,0.1697,12,6,484.205894,38.56572992,5.45E-03,522.7770691,,
0.3997,145,0.1747,12,6,512.9847533,43.11627137,1.54E-02,556.1164285,,
0.3997,145,0.1797,12,6,536.0296829,48.16295345,3.68E-02,584.2294331,,
0.3997,145,0.1847,12,6,552.685179,53.74373668,7.88E-02,606.5077565,,
0.3997,145,0.1897,12,6,562.5280942,59.89472042,0.156150466,622.5789651,,
0.3997,145,0.1947,12,6,565.3677997,66.64896171,0.291686571,632.308448,,
0.3997,145,0.1997,12,6,561.2367007,74.03512309,0.51827536,635.7900992,,
0.3997,145,0.2047,12,6,550.3759182,82.07595095,0.883355612,633.3352248,,
0.3997,145,0.2097,12,6,533.2189598,90.7865912,1.452402036,625.457953,,
0.3997,145,0.2147,12,6,510.3739186,100.1727556,2.313114531,612.8597887,,
0.3997,145,0.2197,12,6,482.6030114,110.2287596,3.577551983,596.409323,,
0.3997,145,0.2247,12,6,450.7974695,120.9354603,5.400188121,577.1331179,,
0.3997,145,0.2297,12,6,415.9459795,132.2581338,7.956827964,556.1609412,,
0.3997,145,0.2347,12,6,379.0958449,144.1443414,11.47371244,534.7138987,,
0.3997,145,0.2397,12,6,341.3075125,156.5218447,16.20978231,514.0391395,,
0.3997,145,0.2447,12,6,303.6047505,169.2966451,22.51501287,495.4164085,,
0.3997,145,0.2497,12,6,266.9242557,182.3512342,30.70782562,479.9833156,,
0.3997,145,0.2547,12,6,232.0694829,195.5431598,41.25975723,468.8723999,,
0.3997,145,0.2597,12,6,199.6737929,208.7040254,54.58273501,462.9605532,,
0.3997,145,0.2647,12,6,170.1774343,221.6390629,71.18408171,463.0005789,,
0.3997,145,0.2697,12,6,143.8214097,234.1274341,91.57862927,469.5274731,,
0.3997,145,0.2747,12,6,120.6590831,245.9234402,116.2576131,482.8401363,,
0.3997,145,0.2797,12,6,100.5838228,256.7588417,145.696938,503.0396025,,
0.3997,145,0.2847,12,6,83.36852239,266.3465187,180.1475653,529.8626064,,
0.3997,145,0.2897,12,6,68.71103852,274.3857302,220.203526,563.3002947,,
0.3997,145,0.2947,12,6,56.27887398,280.5692655,265.6199043,602.4680437,,
0.3997,145,0.2997,12,6,45.74703348,284.5928177,316.192511,646.5323621,,
0.4,36,1.25E-02,12,6,77681.38342,0,0,77681.38342,,
0.4,36,1.75E-02,12,6,107594.7255,0,0,107594.7255,,
0.4,36,2.25E-02,12,6,130228.9914,0,0,130228.9914,,
0.4,36,2.75E-02,12,6,144660.0104,0,0,144660.0104,,
0.4,36,3.25E-02,12,6,151100.8546,0.50050681,0,151101.3551,,
0.4,36,3.75E-02,12,6,156099.4155,1.545412413,0,156100.9609,,
0.4,36,4.25E-02,12,6,156740.6987,2.633066986,0,156743.3318,,
0.4,36,4.75E-02,12,6,152748.0465,3.766789704,0,152751.8132,,
0.4,36,5.25E-02,12,6,145143.5204,4.947683446,0,145148.4681,,
0.4,36,5.75E-02,12,6,134804.4277,2339.055245,0,137143.4829,,
0.4,36,6.25E-02,12,6,122547.2724,2564.587514,0,125111.8599,,
0.4,36,6.75E-02,12,6,109171.416,2782.543489,0,111953.9595,,
0.4,36,7.25E-02,12,6,95419.89665,2992.360647,0,98412.2573,,
0.4,36,7.75E-02,12,6,81915.56224,3193.583935,0,85109.14618,,
0.4,36,8.25E-02,12,6,69129.49929,3385.865593,0,72515.36488,,
0.4,36,8.75E-02,12,6,57386.11525,3568.961549,0,60955.0768,,
0.4,36,9.25E-02,12,6,46884.2177,3742.724718,0,50626.94242,,
0.4,36,9.75E-02,12,6,37719.28334,3907.095526,0,41626.37886,,
0.4,36,0.1025,12,6,29902.99078,4062.090107,0,33965.08088,,
0.4,36,0.1075,12,6,23381.03747,4207.786667,0,27588.82413,,
0.4,36,0.1125,12,6,18050.55537,4344.310592,0,22394.86596,,
0.4,36,0.1175,12,6,13777.24577,4471.818947,0,18249.06471,,
0.4,36,0.1225,12,6,10411.36845,4590.485095,0,15001.85354,,
0.4,36,0.1275,12,6,7801.409566,4700.484237,0,12501.8938,,
0.4,36,0.1325,12,6,5804.511324,4801.980692,0,10606.49202,,
0.4,36,0.1375,12,6,4293.296998,4895.11782,0,9188.414818,,
0.4,36,0.1425,12,6,3159.299774,4980.011427,0,8139.311201,,
0.4,36,0.1475,12,6,2313.626691,5056.747506,0,7370.374197,,
0.4,36,0.1525,12,6,1685.689373,5125.385029,0,6811.074402,,
0.4,36,0.1575,12,6,1220.828097,5185.964363,0,6406.79246,,
0.4005,90,2.30E-02,12,6,13.83329593,0,0,13.83329593,,
0.4005,90,2.80E-02,12,6,32.071015,0,0,32.071015,,
0.4005,90,3.30E-02,12,6,53.97715586,0,0,53.97715586,,
0.4005,90,3.80E-02,12,6,90.59190856,0,0,90.59190856,,
0.4005,90,4.30E-02,12,6,138.4260656,2.908888142,0,141.3349538,,
0.4005,90,4.80E-02,12,6,196.9653377,6.333191249,0,203.2985289,,
0.4005,90,5.30E-02,12,6,268.5860686,10.0189297,0,278.6049983,,
0.4005,90,5.80E-02,12,6,355.4455106,13.99593378,0,369.4414444,,
0.4005,90,6.30E-02,12,6,459.180591,18.29676306,0,477.4773541,,
0.4005,90,6.80E-02,12,6,580.5843532,22.95675361,0,603.5411068,,
0.4005,90,7.30E-02,12,6,719.3231696,28.01401927,0,747.3371889,,
0.4005,90,7.80E-02,12,6,873.7610602,33.50939594,0,907.2704562,,
0.4005,90,8.30E-02,12,6,1040.936311,39.48631756,0,1080.422629,,
0.4005,90,8.80E-02,12,6,1216.699451,45.99061215,0,1262.690063,,
0.4005,90,9.30E-02,12,6,1395.988033,53.07020627,0,1449.058239,,
0.4005,90,9.80E-02,12,6,1573.194084,60.7747273,0,1633.968811,,
0.4005,90,0.103,12,6,1742.573587,69.15499418,0,1811.728582,,
0.4005,90,0.108,12,6,1898.64766,78.26238974,0,1976.91005,,
0.4005,90,0.113,12,6,2036.549441,88.1481102,0,2124.697551,,
0.4005,90,0.118,12,6,2152.281141,98.86229138,0,2251.143432,,
0.4005,90,0.123,12,6,2242.863265,110.4530148,0,2353.31628,,
0.4005,90,0.128,12,6,2306.379046,122.965201,0,2429.344247,,
0.4005,90,0.133,12,6,2341.934832,136.4394026,0,2478.374235,,
0.4005,90,0.138,12,6,2349.566243,150.9105125,0,2500.476755,,
0.4005,90,0.143,12,6,2330.119291,166.4064061,0,2496.525697,,
0.4005,90,0.148,12,6,2285.128195,182.9465418,0,2468.074737,,
0.4005,90,0.153,12,6,2216.701568,191.325997,0,2408.027565,,
0.4005,90,0.158,12,6,2127.419738,208.8260935,0,2336.245831,,
0.4005,90,0.163,12,6,2020.239955,227.3155585,0.104319944,2247.659833,,
0.4005,90,0.168,12,6,1898.403713,246.7813716,0.416210661,2145.601296,,
0.4005,90,0.173,12,6,1765.340625,267.1979316,1.057459839,2033.596016,,
0.4005,90,0.178,12,6,1624.565425,288.5255778,2.19289846,1915.283902,,
0.4005,90,0.183,12,6,1479.567804,310.7090806,4.031659027,1794.308544,,
0.4005,90,0.188,12,6,1333.697967,333.6761158,6.820975497,1674.195058,,
0.4005,90,0.193,12,6,1190.053667,357.3357399,10.89257257,1558.28198,,
0.4005,90,0.198,12,6,1051.376301,381.5768878,16.57487011,1449.528059,,
0.4005,90,0.203,12,6,919.9643355,406.2669225,24.28311031,1350.514368,,
0.4005,90,0.208,12,6,797.6116889,431.2502782,34.47297197,1263.334939,,
0.4005,90,0.213,12,6,685.5767445,456.3472498,47.65521786,1189.579212,,
0.4005,90,0.218,12,6,584.5847528,481.3529906,64.38436415,1130.322108,,
0.4005,90,0.223,12,6,494.8628578,506.036782,85.26578413,1086.165424,,
0.4005,90,0.228,12,6,416.2034327,530.1416339,110.9430083,1057.288075,,
0.4005,90,0.233,12,6,348.0483818,553.3842852,141.9021782,1043.334845,,
0.4005,90,0.238,12,6,289.5850662,575.4556883,179.4500406,1044.490795,,
0.4005,90,0.243,12,6,239.8438539,596.0220992,223.7171118,1059.583065,,
0.4005,90,0.248,12,6,197.7880607,614.7269447,275.6033264,1088.118332,,
0.4005,90,0.253,12,6,162.3890491,631.1936997,335.2879517,1128.870701,,
0.4005,90,0.258,12,6,132.6820814,645.0300727,404.8207388,1182.532893,,
0.4005,90,0.263,12,6,107.8016257,655.8338674,483.1136241,1246.749117,,
0.4005,90,0.268,12,6,86.99763572,663.2009434,570.6975006,1320.89608,,
0.4005,90,0.273,12,6,69.63641232,666.7357471,667.5315733,1403.903733,,
0.4005,90,0.278,12,6,55.19075799,666.0648953,772.9866148,1494.242268,,
0.4005,90,0.283,12,6,43.2242463,660.8542685,885.917995,1589.99651,,
0.4005,90,0.288,12,6,33.37373359,650.8299663,1004.80766,1689.01136,,
0.4005,90,0.293,12,6,25.33307258,635.8032808,1126.069136,1787.205489,,
0.4005,90,0.298,12,6,18.83969496,615.6995005,1251.929297,1886.468492,,
0.401,60,8.50E-03,12,6,0,0,0,0,,
