A,Z,nu,E0,ThetaDeg,cross,error,dataSet
12,6,0.0975,0.44,60,10920,423.3151072,1
12,6,0.0975,0.44,145,10,2.029778313,1
12,6,0.0976,0.2801,90,6410,319.6962934,1
12,6,0.0976,0.2801,145,1672,80.56488565,1
12,6,0.0978,0.3203,60,14210,647.0772133,1
12,6,0.0978,0.2803,60,13460,736.4142313,1
12,6,0.0979,0.2404,60,10710,1160.881096,1
12,6,0.098,0.4005,90,1750,92.60129589,1
12,6,0.0982,0.3207,90,5330,287.2119078,1
12,6,0.0984,0.3609,60,15760,637.9287735,1
12,6,0.0985,0.401,60,13830,554.9078122,1
12,6,0.0986,0.2411,90,5880,370.9302899,1
12,6,0.0986,0.2411,145,2750,148.5631179,1
12,6,0.0993,0.5568,90,40,3.304542328,1
12,6,0.0997,0.3997,145,66,4.607298558,1
12,6,0.0999,0.1999,90,3700,584.2328303,1
12,6,0.0999,0.1999,145,2480,172.8597119,1
12,6,0.1001,0.3601,90,3450,184.0733549,1
12,6,0.1001,0.3601,145,271,16.85613241,1
12,6,0.1001,0.3201,145,851,45.76069492,1
12,6,0.1013,0.5188,60,5300,209.0645834,1
12,6,0.1018,0.5193,90,130,10.96722389,1
12,6,0.1019,0.4794,90,380,16.53118265,1
12,6,0.1023,0.4798,60,7690,296.4174759,1
12,6,0.1025,0.68,36,31620,1647.024371,1
12,6,0.1025,0.62,36,39590,1966.962562,1
12,6,0.1025,0.56,36,45030,2536.383465,1
12,6,0.1025,0.48,36,42720,2416.215653,1
12,6,0.1025,0.4,36,34030,2754.949923,1
12,6,0.1025,0.56,60,3430,183.6242903,1
12,6,0.1025,0.44,60,11230,437.4191126,1
12,6,0.1026,0.2801,90,5950,316.3589733,1
12,6,0.1026,0.2801,145,1811,90.3364002,1
12,6,0.1028,0.3203,60,12220,582.4037088,1
12,6,0.1028,0.2803,60,11320,675.4782602,1
12,6,0.1029,0.2404,60,9650,1188.001263,1
12,6,0.103,0.4005,90,1910,96.32092192,1
12,6,0.1032,0.3207,90,5230,284.9973333,1
12,6,0.1034,0.3609,60,14450,594.1068927,1
12,6,0.1035,0.401,60,13420,542.6929887,1
12,6,0.1036,0.2411,90,4910,336.1989292,1
12,6,0.1036,0.2411,145,2613,145.5655275,1
12,6,0.1047,0.3997,145,86,5.820240545,1
12,6,0.1051,0.3601,90,3450,176.587089,1
12,6,0.1051,0.3601,145,360,19.50692185,1
12,6,0.1051,0.3201,145,924,48.17189222,1
12,6,0.1073,0.4798,60,7890,307.0871538,1
12,6,0.1075,0.48,36,36610,2145.052568,1
12,6,0.1075,0.4,36,30360,2592.870132,1
12,6,0.1075,0.68,60,610,45.2384792,1
12,6,0.1075,0.62,60,1700,84.07139823,1
12,6,0.1075,0.44,60,11070,432.4972601,1
12,6,0.1075,0.44,145,15,2.066397832,1
12,6,0.1076,0.2801,90,5370,295.8112236,1
12,6,0.1076,0.2801,145,1860,93.67774549,1
12,6,0.1078,0.3203,60,10730,531.5632417,1
12,6,0.1078,0.2803,60,10140,652.5975176,1
12,6,0.1079,0.2404,60,7140,1146.985406,1
12,6,0.108,0.4005,90,2010,106.0571544,1
12,6,0.1082,0.3207,90,5240,285.2176713,1
12,6,0.1084,0.3609,60,12910,538.5180777,1
12,6,0.1085,0.401,60,12540,511.470351,1
12,6,0.1086,0.2411,90,4320,317.482094,1
12,6,0.1086,0.2411,145,2400,137.8840092,1
12,6,0.1093,0.5568,90,60,4.507771068,1
12,6,0.1097,0.3997,145,113,6.350023622,1
12,6,0.1101,0.3601,90,3470,177.0567141,1
12,6,0.1101,0.3601,145,407,22.08571484,1
12,6,0.1101,0.3201,145,1046,57.77490113,1
12,6,0.1113,0.5188,60,5980,239.4002506,1
12,6,0.1118,0.5193,90,200,12.16552506,1
12,6,0.1119,0.4794,90,510,26.68557663,1
12,6,0.1123,0.4798,60,8190,316.3721227,1
12,6,0.1125,0.68,36,30230,1592.678084,1
12,6,0.1125,0.62,36,36340,1845.86422,1
12,6,0.1125,0.56,36,37340,2192.266115,1
12,6,0.1125,0.48,36,32870,1971.959503,1
12,6,0.1125,0.4,36,24060,2324.55594,1
12,6,0.1125,0.56,60,3930,202.5682108,1
12,6,0.1125,0.44,60,10810,424.5318834,1
12,6,0.1126,0.2801,90,4620,272.0538182,1
12,6,0.1126,0.2801,145,1892,96.62606688,1
12,6,0.1128,0.3203,60,9320,491.0548645,1
12,6,0.1128,0.2803,60,8640,617.3973761,1
12,6,0.113,0.4005,90,2170,117.2632935,1
12,6,0.1132,0.3207,90,5030,280.644045,1
12,6,0.1134,0.3609,60,11670,497.5205323,1
12,6,0.1135,0.401,60,12050,491.7753552,1
12,6,0.1136,0.2411,90,3560,296.8304566,1
12,6,0.1136,0.2411,145,2322,137.0803443,1
12,6,0.1147,0.3997,145,130,6.729041536,1
12,6,0.1151,0.3601,90,3640,188.413163,1
12,6,0.1151,0.3601,145,441,23.60883733,1
12,6,0.1151,0.3201,145,1074,55.3639883,1
12,6,0.1173,0.4798,60,8010,315.423715,1
12,6,0.1175,0.48,36,28140,1755.514603,1
12,6,0.1175,0.4,36,21810,2109.907894,1
12,6,0.1175,0.68,60,770,48.07785353,1
12,6,0.1175,0.62,60,2010,106.0571544,1
12,6,0.1175,0.44,60,10590,417.8249873,1
12,6,0.1175,0.44,145,30,3.174901573,1
12,6,0.1176,0.2801,90,4410,259.6877356,1
12,6,0.1176,0.2801,145,1964,100.5224114,1
12,6,0.1178,0.3203,60,8150,449.6743266,1
12,6,0.1178,0.2803,60,7660,601.6732668,1
12,6,0.118,0.4005,90,2310,120.4297305,1
12,6,0.1182,0.3207,90,4750,266.7864314,1
12,6,0.1184,0.3609,60,10250,446.0661386,1
12,6,0.1185,0.401,60,11140,454.444188,1
12,6,0.1186,0.2411,90,3130,281.7024672,1
12,6,0.1186,0.2411,145,2063,123.7261605,1
12,6,0.1193,0.5568,90,100,10.58300525,1
12,6,0.1197,0.3997,145,163,8.239101893,1
12,6,0.1201,0.3601,90,3850,200.7162176,1
12,6,0.1201,0.3601,145,554,28.44818448,1
12,6,0.1201,0.3201,145,1237,63.60190877,1
12,6,0.1213,0.5188,60,6280,248.4473385,1
12,6,0.1218,0.5193,90,290,14.17462521,1
12,6,0.1219,0.4794,90,700,31.43246729,1
12,6,0.1219,0.4794,145,9,1.04747315,1
12,6,0.1223,0.4798,60,8120,318.7809279,1
12,6,0.1225,0.68,36,28090,1506.438754,1
12,6,0.1225,0.62,36,30800,1605.72974,1
12,6,0.1225,0.56,36,30420,1712.586255,1
12,6,0.1225,0.48,36,24910,1610.655059,1
12,6,0.1225,0.4,36,19590,2168.898734,1
12,6,0.1225,0.56,60,4540,224.352223,1
12,6,0.1225,0.44,60,10170,410.1398298,1
12,6,0.1226,0.2801,90,3810,248.0308852,1
12,6,0.1226,0.2801,145,1916,101.6575978,1
12,6,0.1228,0.3203,60,7140,420.44681,1
12,6,0.1228,0.2803,60,6490,584.9308678,1
12,6,0.123,0.4005,90,2460,131.3846262,1
12,6,0.1232,0.3207,90,4410,259.6877356,1
12,6,0.1234,0.3609,60,9050,400.9775554,1
12,6,0.1235,0.401,60,10350,425.9659611,1
12,6,0.1236,0.2411,90,2630,275.5000545,1
12,6,0.1236,0.2411,145,1824,118.2893537,1
12,6,0.1247,0.3997,145,186,11.06865846,1
12,6,0.1251,0.3601,90,3720,197.7525727,1
12,6,0.1251,0.3601,145,613,31.30371863,1
12,6,0.1251,0.3201,145,1230,69.57355819,1
12,6,0.1273,0.4798,60,8150,319.6982953,1
12,6,0.1275,0.48,36,22050,1456.380102,1
12,6,0.1275,0.4,36,16400,2040.674399,1
12,6,0.1275,0.68,60,1020,106.0588516,1
12,6,0.1275,0.62,60,2480,131.8350485,1
12,6,0.1275,0.44,60,9640,389.2499454,1
12,6,0.1275,0.44,145,50,4.358898944,1
12,6,0.1276,0.2801,90,3350,222.636475,1
12,6,0.1276,0.2801,145,1891,100.3347258,1
12,6,0.1278,0.3203,60,6180,393.3584625,1
12,6,0.1278,0.2803,60,5840,586.026211,1
12,6,0.128,0.4005,90,2540,133.1987988,1
12,6,0.1282,0.3207,90,4130,245.902989,1
12,6,0.1284,0.3609,60,8070,368.4425057,1
12,6,0.1285,0.401,60,9110,384.69536,1
12,6,0.1286,0.2411,90,2460,292.6805768,1
12,6,0.1286,0.2411,145,1582,114.0318763,1
12,6,0.1293,0.5568,90,140,11.11395519,1
12,6,0.1297,0.3997,145,216,12.48948357,1
12,6,0.1301,0.3601,90,3400,168.1427965,1
12,6,0.1301,0.3601,145,678,32.87279726,1
12,6,0.1301,0.3201,145,1300,68.03675478,1
12,6,0.1313,0.5188,60,6400,252.0952201,1
12,6,0.1318,0.5193,90,390,24.13545111,1
12,6,0.1319,0.4794,90,860,42.27907283,1
12,6,0.1319,0.4794,145,9,1.04747315,1
12,6,0.1323,0.4798,60,7930,312.988626,1
12,6,0.1325,0.68,36,26550,1388.338215,1
12,6,0.1325,0.62,36,26490,1417.202922,1
12,6,0.1325,0.56,36,23200,1386.646314,1
12,6,0.1325,0.48,36,19570,1343.570572,1
12,6,0.1325,0.4,36,15700,2034.057029,1
12,6,0.1325,0.56,60,4760,236.8314168,1
12,6,0.1325,0.44,60,8810,364.8826113,1
12,6,0.1326,0.2801,90,2920,206.4744052,1
12,6,0.1326,0.2801,145,1753,98.06431971,1
12,6,0.1328,0.3203,60,5680,375.6526054,1
12,6,0.1328,0.2803,60,5370,599.5867577,1
12,6,0.133,0.4005,90,2610,134.8129074,1
12,6,0.1332,0.3207,90,3760,230.3586768,1
12,6,0.1334,0.3609,60,7050,335.4742911,1
12,6,0.1335,0.401,60,8280,355.4856959,1
12,6,0.1336,0.2411,90,2070,289.0361223,1
12,6,0.1336,0.2411,145,1491,105.5068585,1
12,6,0.1347,0.3997,145,247,13.9359535,1
12,6,0.1351,0.3601,90,3460,176.8217181,1
12,6,0.1351,0.3601,145,762,39.95963964,1
12,6,0.1351,0.3201,145,1305,64.49519362,1
12,6,0.1373,0.4798,60,7650,304.5110835,1
12,6,0.1375,0.48,36,17090,1365.057405,1
12,6,0.1375,0.4,36,13260,1954.736075,1
12,6,0.1375,0.68,60,1220,65.4681602,1
12,6,0.1375,0.62,60,2910,149.2036192,1
12,6,0.1375,0.44,60,8380,352.5184818,1
12,6,0.1375,0.44,145,83,5.767737858,1
12,6,0.1376,0.2801,90,2500,199.7498435,1
12,6,0.1376,0.2801,145,1702,100.9958653,1
12,6,0.1378,0.3203,60,5260,368.2405736,1
12,6,0.1378,0.2803,60,4930,623.8316119,1
12,6,0.138,0.4005,90,2640,143.0507602,1
12,6,0.1382,0.3207,90,3380,214.7307151,1
12,6,0.1384,0.3609,60,6350,311.1060913,1
12,6,0.1385,0.401,60,7530,328.6960298,1
12,6,0.1386,0.2411,90,1990,317.572228,1
12,6,0.1386,0.2411,145,1253,97.22659513,1
12,6,0.1393,0.5568,90,190,11.97163314,1
12,6,0.1397,0.3997,145,300,15.87450786,1
12,6,0.1401,0.3601,90,3240,179.4355595,1
12,6,0.1401,0.3601,145,792,45.2627529,1
12,6,0.1401,0.3201,145,1388,70.09174559,1
12,6,0.1413,0.5188,60,6440,258.2020914,1
12,6,0.1418,0.5193,90,500,26.45751311,1
12,6,0.1419,0.4794,90,1060,54.2984346,1
12,6,0.1419,0.4794,145,20,2.116601048,1
12,6,0.1423,0.4798,60,7140,289.2672121,1
12,6,0.1425,0.68,36,22520,1213.870043,1
12,6,0.1425,0.62,36,21550,1192.553144,1
12,6,0.1425,0.56,36,18790,1226.897274,1
12,6,0.1425,0.48,36,14850,1259.812288,1
12,6,0.1425,0.4,36,12450,1948.333391,1
12,6,0.1425,0.56,60,4960,256.1677575,1
12,6,0.1425,0.44,60,7560,323.5495635,1
12,6,0.1426,0.2801,90,2350,197.5525247,1
12,6,0.1426,0.2801,145,1550,97.18024491,1
12,6,0.1428,0.3203,60,4600,357.4800693,1
12,6,0.143,0.4005,90,2710,144.6130008,1
12,6,0.1432,0.3207,90,3040,199.9747985,1
12,6,0.1434,0.3609,60,5560,284.9496798,1
12,6,0.1435,0.401,60,6800,302.6350938,1
12,6,0.1447,0.3997,145,354,17.87118351,1
12,6,0.1451,0.3601,90,3110,176.6536724,1
12,6,0.1451,0.3601,145,855,47.39440896,1
12,6,0.1451,0.3201,145,1395,70.98753411,1
12,6,0.1473,0.4798,60,6640,269.2722043,1
12,6,0.1475,0.48,36,14320,1234.088684,1
12,6,0.1475,0.4,36,13530,2015.260053,1
12,6,0.1475,0.68,60,1570,80.98073845,1
12,6,0.1475,0.62,60,3110,161.2653713,1
12,6,0.1475,0.44,60,7010,302.2715998,1
12,6,0.1475,0.44,145,123,8.194803231,1
12,6,0.1476,0.2801,90,2040,184.1030146,1
12,6,0.1476,0.2801,145,1448,90.22773853,1
12,6,0.1478,0.3203,60,4180,360.3704761,1
12,6,0.148,0.4005,90,2620,142.6088356,1
12,6,0.1482,0.3207,90,2720,185.6827402,1
12,6,0.1484,0.3609,60,5020,272.6545067,1
12,6,0.1485,0.401,60,6270,282.0912619,1
12,6,0.1493,0.5568,90,270,13.69233362,1
12,6,0.1497,0.3997,145,405,20.53850043,1
12,6,0.1501,0.3601,90,2930,181.112893,1
12,6,0.1501,0.3601,145,882,54.39217591,1
12,6,0.1501,0.3201,145,1357,71.59426513,1
12,6,0.1513,0.5188,60,6060,246.9176381,1
12,6,0.1518,0.5193,90,660,37.71896075,1
12,6,0.1519,0.4794,90,1270,74.40080645,1
12,6,0.1519,0.4794,145,27,3.14241945,1
12,6,0.1523,0.4798,60,6290,258.9921234,1
12,6,0.1525,0.68,36,19110,1061.664033,1
12,6,0.1525,0.62,36,17850,1019.042197,1
12,6,0.1525,0.56,36,15700,1085.996317,1
12,6,0.1525,0.48,36,12820,1176.9974,1
12,6,0.1525,0.4,36,11870,1983.097647,1
12,6,0.1525,0.56,60,4950,255.9355387,1
12,6,0.1525,0.44,60,6290,270.3274311,1
12,6,0.1526,0.2801,90,1850,191.0680507,1
12,6,0.1526,0.2801,145,1303,88.3932735,1
12,6,0.1528,0.3203,60,3810,364.7181378,1
12,6,0.153,0.4005,90,2660,143.4946689,1
12,6,0.1532,0.3207,90,2470,172.6878108,1
12,6,0.1534,0.3609,60,4670,265.0861747,1
12,6,0.1535,0.401,60,5640,258.9816982,1
12,6,0.1547,0.3997,145,426,21.04212917,1
12,6,0.1551,0.3601,90,2700,160.1499297,1
12,6,0.1551,0.3601,145,941,51.60016667,1
12,6,0.1551,0.3201,145,1324,70.08973676,1
12,6,0.1573,0.4798,60,5860,246.5918085,1
12,6,0.1575,0.48,36,11860,1136.83399,1
12,6,0.1575,0.4,36,10200,1952.241788,1
12,6,0.1575,0.68,60,1830,94.43876323,1
12,6,0.1575,0.62,60,3350,174.261298,1
12,6,0.1575,0.44,60,5290,236.8141043,1
12,6,0.1575,0.44,145,186,10.27205919,1
12,6,0.1576,0.2801,90,1710,189.4964907,1
12,6,0.1576,0.2801,145,1146,76.16415955,1
12,6,0.1578,0.3203,60,3390,369.1754596,1
12,6,0.158,0.4005,90,2490,139.7859793,1
12,6,0.1582,0.3207,90,2190,168.0931885,1
12,6,0.1584,0.3609,60,4230,247.9344268,1
12,6,0.1585,0.401,60,5140,239.3815364,1
12,6,0.1593,0.5568,90,360,15.98499296,1
12,6,0.1597,0.3997,145,480,23.77982338,1
12,6,0.1601,0.3601,90,2400,145.9863008,1
12,6,0.1601,0.3601,145,994,54.31061775,1
12,6,0.1601,0.3201,145,1330,72.51675668,1
12,6,0.1613,0.5188,60,5490,224.8735645,1
12,6,0.1618,0.5193,90,780,40.37424922,1
12,6,0.1619,0.4794,90,1360,68.69876273,1
12,6,0.1619,0.4794,145,55,3.553871129,1
12,6,0.1623,0.4798,60,5500,230.6512519,1
12,6,0.1625,0.68,36,16730,955.7570194,1
12,6,0.1625,0.62,36,14580,871.3160621,1
12,6,0.1625,0.56,36,12760,949.2002529,1
12,6,0.1625,0.48,36,11580,1124.017652,1
12,6,0.1625,0.56,60,4800,252.4836628,1
12,6,0.1625,0.44,60,5360,272.9020337,1
12,6,0.1626,0.2801,90,1530,187.6408271,1
12,6,0.1626,0.2801,145,1048,71.84681482,1
12,6,0.1628,0.3203,60,3050,375.1839549,1
12,6,0.163,0.4005,90,2440,138.7238984,1
12,6,0.1632,0.3207,90,2040,165.8129066,1
12,6,0.1634,0.3609,60,3810,239.6232877,1
12,6,0.1635,0.401,60,4740,229.2621207,1
12,6,0.1647,0.3997,145,509,25.19716651,1
12,6,0.1651,0.3601,90,2270,143.4694392,1
12,6,0.1651,0.3601,145,970,53.78735911,1
12,6,0.1651,0.3201,145,1197,66.50842653,1
12,6,0.1673,0.4798,60,5170,215.5798692,1
12,6,0.1675,0.48,36,11460,1122.540832,1
12,6,0.1675,0.68,60,1990,105.6035984,1
12,6,0.1675,0.62,60,3670,189.1102324,1
12,6,0.1675,0.44,60,4730,222.142927,1
12,6,0.1675,0.44,145,266,14.34946689,1
12,6,0.1676,0.2801,90,1550,216.7556227,1
12,6,0.1676,0.2801,145,897,68.45824129,1
12,6,0.1678,0.3203,60,2860,402.3872761,1
12,6,0.168,0.4005,90,2290,135.6204999,1
12,6,0.1682,0.3207,90,1800,153.2579525,1
12,6,0.1684,0.3609,60,3710,246.2050365,1
12,6,0.1685,0.401,60,4410,214.0974544,1
12,6,0.1693,0.5568,90,470,25.789145,1
12,6,0.1697,0.3997,145,563,27.22797826,1
12,6,0.1701,0.3601,90,2040,130.7437188,1
12,6,0.1701,0.3601,145,1004,56.08581995,1
12,6,0.1701,0.3201,145,1144,63.80033855,1
12,6,0.1713,0.5188,60,4910,208.1579208,1
12,6,0.1718,0.5193,90,880,42.770083,1
12,6,0.1719,0.4794,90,1460,78.47241553,1
12,6,0.1719,0.4794,145,81,4.886020876,1
12,6,0.1723,0.4798,60,4680,195.915492,1
12,6,0.1725,0.68,36,12990,790.5619014,1
12,6,0.1725,0.62,36,12240,759.3952331,1
12,6,0.1725,0.56,36,10740,846.1779482,1
12,6,0.1725,0.48,36,11510,1132.508772,1
12,6,0.1725,0.56,60,4670,249.5409385,1
12,6,0.1725,0.44,60,4410,200.5934196,1
12,6,0.1726,0.2801,90,1510,226.1329698,1
12,6,0.1726,0.2801,145,922,68.85565191,1
12,6,0.173,0.4005,90,2100,123.6608265,1
12,6,0.1732,0.3207,90,1690,151.7475535,1
12,6,0.1734,0.3609,60,3420,241.1134173,1
12,6,0.1735,0.401,60,4150,207.766696,1
12,6,0.1747,0.3997,145,625,33.83415434,1
12,6,0.1751,0.3601,90,1770,108.9012397,1
12,6,0.1751,0.3601,145,1003,52.23227738,1
12,6,0.1751,0.3201,145,1025,60.51239543,1
12,6,0.1773,0.4798,60,4330,186.0072042,1
12,6,0.1775,0.48,36,11320,1130.208335,1
12,6,0.1775,0.68,60,2240,118.8323188,1
12,6,0.1775,0.62,60,3650,196.1810389,1
12,6,0.1775,0.44,60,3900,187.4886664,1
12,6,0.1775,0.44,145,317,17.79288621,1
12,6,0.1776,0.2801,90,1230,233.9134028,1
12,6,0.1776,0.2801,145,863,68.83111796,1
12,6,0.178,0.4005,90,2060,122.8508038,1
12,6,0.1782,0.3207,90,1620,150.8286445,1
12,6,0.1784,0.3609,60,3330,248.408293,1
12,6,0.1785,0.401,60,3840,200.486209,1
12,6,0.1793,0.5568,90,560,27.86251963,1
12,6,0.1797,0.3997,145,700,41.76122603,1
12,6,0.1801,0.3601,90,1680,107.1768632,1
12,6,0.1801,0.3601,145,1005,55.32657589,1
12,6,0.1801,0.3201,145,973,59.47331167,1
12,6,0.1813,0.5188,60,4280,184.6133256,1
12,6,0.1818,0.5193,90,1010,53.14245007,1
12,6,0.1819,0.4794,90,1490,79.14619385,1
12,6,0.1819,0.4794,145,111,6.307551031,1
12,6,0.1823,0.4798,60,3990,176.6468794,1
12,6,0.1825,0.68,36,11710,724.2574957,1
12,6,0.1825,0.62,36,10630,670.221068,1
12,6,0.1825,0.56,36,9150,777.5390665,1
12,6,0.1825,0.48,36,10280,1099.278891,1
12,6,0.1825,0.56,60,4260,232.7597904,1
12,6,0.1825,0.44,60,3550,171.8225829,1
12,6,0.183,0.4005,90,1880,111.0913138,1
12,6,0.1832,0.3207,90,1510,158.8588052,1
12,6,0.1834,0.3609,60,3200,255.3194078,1
12,6,0.1835,0.401,60,3690,197.0769393,1
12,6,0.1847,0.3997,145,728,42.3317942,1
12,6,0.1851,0.3601,90,1590,105.5164442,1
12,6,0.1851,0.3601,145,948,54.10586659,1
12,6,0.1851,0.3201,145,865,54.89872494,1
12,6,0.1873,0.4798,60,3680,162.0212331,1
12,6,0.1875,0.48,36,9870,1094.760375,1
12,6,0.1875,0.68,60,2400,130.0461457,1
12,6,0.1875,0.62,60,3570,186.7990364,1
12,6,0.1875,0.44,60,3550,171.8225829,1
12,6,0.1875,0.44,145,388,21.67147434,1
12,6,0.188,0.4005,90,1760,108.7065775,1
12,6,0.1882,0.3207,90,1500,168.2260385,1
12,6,0.1884,0.3609,60,3180,273.1938506,1
12,6,0.1885,0.401,60,3520,193.3092858,1
12,6,0.1893,0.5568,90,670,37.92993541,1
12,6,0.1897,0.3997,145,717,47.93648715,1
12,6,0.1901,0.3601,90,1460,112.0621256,1
12,6,0.1901,0.3601,145,916,55.88261984,1
12,6,0.1901,0.3201,145,880,56.02035345,1
12,6,0.1913,0.5188,60,3530,157.9654393,1
12,6,0.1918,0.5193,90,1100,55.24490927,1
12,6,0.1919,0.4794,90,1470,71.36581815,1
12,6,0.1919,0.4794,145,157,8.098073845,1
12,6,0.1923,0.4798,60,3410,154.7698937,1
12,6,0.1925,0.68,36,10240,654.4685783,1
12,6,0.1925,0.62,36,9760,620.2492402,1
12,6,0.1925,0.56,36,9990,807.8738268,1
12,6,0.1925,0.48,36,9100,1077.159227,1
12,6,0.1925,0.56,60,3970,218.6620223,1
12,6,0.1925,0.44,60,3250,157.4007624,1
12,6,0.1925,0.56,145,10,2.029778313,1
12,6,0.193,0.4005,90,1620,106.062623,1
12,6,0.1932,0.3207,90,1510,168.3333597,1
12,6,0.1934,0.3609,60,3220,282.9170904,1
12,6,0.1935,0.401,60,3450,191.7889465,1
12,6,0.1947,0.3997,145,710,41.96331731,1
12,6,0.1951,0.3601,90,1320,100.9498886,1
12,6,0.1951,0.3601,145,874,52.58945902,1
12,6,0.1951,0.3201,145,785,52.57822743,1
12,6,0.1973,0.4798,60,3260,144.406094,1
12,6,0.1975,0.48,36,9870,1019.068339,1
12,6,0.1975,0.68,60,2510,132.514603,1
12,6,0.1975,0.62,60,3490,192.6554437,1
12,6,0.1975,0.44,60,3380,160.6526688,1
12,6,0.1975,0.44,145,441,25.16698631,1
12,6,0.198,0.4005,90,1450,103.0679388,1
12,6,0.1982,0.3207,90,1450,177.2653378,1
12,6,0.1984,0.3609,60,3240,301.657289,1
12,6,0.1985,0.401,60,3430,191.3579891,1
12,6,0.1993,0.5568,90,740,39.46035985,1
12,6,0.1997,0.3997,145,745,43.48597475,1
12,6,0.2001,0.3601,90,1340,101.2655914,1
12,6,0.2001,0.3601,145,852,51.33307705,1
12,6,0.2001,0.3201,145,697,45.86906146,1
12,6,0.2013,0.5188,60,3190,149.0346268,1
12,6,0.2018,0.5193,90,1160,64.14608328,1
12,6,0.2019,0.4794,90,1420,70.14043057,1
12,6,0.2019,0.4794,145,201,12.1852862,1
12,6,0.2023,0.4798,60,3100,140.1142391,1
12,6,0.2025,0.68,36,9260,602.4924232,1
12,6,0.2025,0.62,36,9100,651.3616507,1
12,6,0.2025,0.56,36,9560,792.5101387,1
12,6,0.2025,0.48,36,10450,1054.107679,1
12,6,0.2025,0.56,60,3510,200.9580056,1
12,6,0.2025,0.44,60,3280,158.1457556,1
12,6,0.2025,0.56,145,16,3.050770395,1
12,6,0.203,0.4005,90,1390,102.0711517,1
12,6,0.2032,0.3207,90,1500,196.977156,1
12,6,0.2034,0.3609,60,3330,321.4135653,1
12,6,0.2035,0.401,60,3450,199.7072858,1
12,6,0.2047,0.3997,145,795,46.1240718,1
12,6,0.2051,0.3601,90,1270,100.1772429,1
12,6,0.2051,0.3601,145,740,47.50915701,1
12,6,0.2051,0.3201,145,688,49.16312439,1
12,6,0.2073,0.4798,60,2960,136.4328406,1
12,6,0.2075,0.48,36,11760,1201.189876,1
12,6,0.2075,0.68,60,2450,131.1602074,1
12,6,0.2075,0.62,60,3140,177.289368,1
12,6,0.2075,0.44,60,3160,155.1860819,1
12,6,0.2075,0.44,145,497,27.93583362,1
12,6,0.208,0.4005,90,1350,101.424849,1
12,6,0.2082,0.3207,90,1520,216.5005312,1
12,6,0.2084,0.3609,60,3400,350.388356,1
12,6,0.2085,0.401,60,3420,207.2092662,1
12,6,0.2093,0.5568,90,800,40.84115571,1
12,6,0.2097,0.3997,145,751,45.23053394,1
12,6,0.2101,0.3601,90,1330,101.1072698,1
12,6,0.2101,0.3601,145,769,48.05864334,1
12,6,0.2101,0.3201,145,750,54.58021619,1
12,6,0.2113,0.5188,60,2880,134.3624948,1
12,6,0.2118,0.5193,90,1160,64.14608328,1
12,6,0.2119,0.4794,90,1420,70.14043057,1
12,6,0.2119,0.4794,145,260,15.81518258,1
12,6,0.2123,0.4798,60,2850,133.5926644,1
12,6,0.2125,0.68,36,8380,560.9539018,1
12,6,0.2125,0.62,36,8380,621.9077745,1
12,6,0.2125,0.56,36,9830,716.1387296,1
12,6,0.2125,0.48,36,12070,1242.466048,1
12,6,0.2125,0.56,60,2930,164.9299245,1
12,6,0.2125,0.44,60,3200,156.1665778,1
12,6,0.2125,0.56,145,23,1.278592976,1
12,6,0.213,0.4005,90,1250,90.96702699,1
12,6,0.2132,0.3207,90,1550,236.1842501,1
12,6,0.2134,0.3609,60,3590,380.8749401,1
12,6,0.2135,0.401,60,3490,216.8320087,1
12,6,0.2147,0.3997,145,706,38.7055965,1
12,6,0.2151,0.3601,90,1320,109.9585377,1
12,6,0.2151,0.3601,145,645,45.81735479,1
12,6,0.2151,0.3201,145,637,49.22319372,1
12,6,0.2173,0.4798,60,2760,131.3054455,1
12,6,0.2175,0.48,36,12000,1260.515768,1
12,6,0.2175,0.68,60,2530,132.9702222,1
12,6,0.2175,0.62,60,2840,163.0298132,1
12,6,0.2175,0.44,60,3230,164.0715697,1
12,6,0.2175,0.44,145,521,31.65010585,1
12,6,0.218,0.4005,90,1190,89.99622214,1
12,6,0.2182,0.3207,90,1660,266.2831576,1
12,6,0.2184,0.3609,60,3870,412.3982056,1
12,6,0.2185,0.401,60,3650,228.2257654,1
12,6,0.2193,0.5568,90,860,42.27907283,1
12,6,0.2197,0.3997,145,690,40.74702443,1
12,6,0.2201,0.3601,90,1290,109.5304524,1
12,6,0.2201,0.3601,145,656,46.87646744,1
12,6,0.2201,0.3201,145,664,52.32662038,1
12,6,0.2213,0.5188,60,2510,118.1529517,1
12,6,0.2218,0.5193,90,1170,64.36365434,1
12,6,0.2219,0.4794,90,1210,65.24507644,1
12,6,0.2219,0.4794,145,290,18.05325455,1
12,6,0.2223,0.4798,60,2690,129.5504535,1
12,6,0.2225,0.68,36,7460,518.9238094,1
12,6,0.2225,0.62,36,8540,624.5141472,1
12,6,0.2225,0.56,36,9760,750.4725978,1
12,6,0.2225,0.48,36,12410,1312.406081,1
12,6,0.2225,0.56,60,2560,165.7236253,1
12,6,0.2225,0.44,60,3250,164.5448267,1
12,6,0.2225,0.56,145,34,2.321034252,1
12,6,0.223,0.4005,90,1200,90.15542136,1
12,6,0.2234,0.3609,60,4060,452.4160917,1
12,6,0.2235,0.401,60,3770,247.2963405,1
12,6,0.2247,0.3997,145,647,39.89148781,1
12,6,0.2251,0.3601,90,1330,119.2588781,1
