################ 1 Barreau:1983ht             1
##################### 2 O'Connell:1987ag           1
#  3 Sealock:1989nx             1
################## 4 Baran:1988tw               1
# 5 Bagdasaryan:1988hp         0
# 6 Dai - HallA:2019da            1
# 7 Arrington:1995hs           1
 8 Day:1993md                 1
 9 Arrington:1998psnoCC       0
10 Gaskell:2008               1
11 Whitney:1974hr             0
12 AlsamiJan05                  1
13 VaheJun07                  1
14 E139                       0
15 Fomin                      0
16 Yamaguchi73
17 Ryan84
18 Bounin63
 0 end
  6  12    0.440   60.000   0.2725  4.380000e+03 2.200000e+02 1
  6  12    0.440   60.000   0.2775  4.540000e+03 2.400000e+02 1
  6  12    0.480   36.000   0.0125  1.017000e+05 3.380000e+03 1
  6  12    0.480   36.000   0.0175  8.254000e+04 2.880000e+03 1
  6  12    0.480   36.000   0.0225  6.248000e+04 2.380000e+03 1
  6  12    0.480   36.000   0.0275  6.070000e+04 2.360000e+03 1
  6  12    0.480   36.000   0.0325  7.487000e+04 2.790000e+03 1
  6  12    0.480   36.000   0.0375  7.693000e+04 2.880000e+03 1
  6  12    0.480   36.000   0.0425  8.252000e+04 2.820000e+03 1
  6  12    0.480   36.000   0.0475  8.686000e+04 2.970000e+03 1
  6  12    0.480   36.000   0.0525  9.087000e+04 3.130000e+03 1
  6  12    0.480   36.000   0.0575  9.059000e+04 3.180000e+03 1
  6  12    0.480   36.000   0.0625  8.826000e+04 3.150000e+03 1
  6  12    0.480   36.000   0.0675  8.656000e+04 3.130000e+03 1
  6  12    0.480   36.000   0.0725  8.011000e+04 2.970000e+03 1
  6  12    0.480   36.000   0.0775  7.439000e+04 2.820000e+03 1
  6  12    0.480   36.000   0.0825  6.827000e+04 2.660000e+03 1
  6  12    0.480   36.000   0.0875  6.223000e+04 2.490000e+03 1
  6  12    0.480   36.000   0.0925  5.553000e+04 2.290000e+03 1
  6  12    0.480   36.000   0.0975  4.852000e+04 2.090000e+03 1
  6  12    0.480   36.000   0.1025  4.272000e+04 1.910000e+03 1
  6  12    0.480   36.000   0.1075  3.661000e+04 1.730000e+03 1
  6  12    0.480   36.000   0.1125  3.287000e+04 1.610000e+03 1
  6  12    0.480   36.000   0.1175  2.814000e+04 1.460000e+03 1
  6  12    0.480   36.000   0.1225  2.491000e+04 1.360000e+03 1
  6  12    0.480   36.000   0.1275  2.205000e+04 1.240000e+03 1
  6  12    0.480   36.000   0.1325  1.957000e+04 1.160000e+03 1
  6  12    0.480   36.000   0.1375  1.709000e+04 1.230000e+03 1
  6  12    0.480   36.000   0.1425  1.485000e+04 1.150000e+03 1
  6  12    0.480   36.000   0.1475  1.432000e+04 1.130000e+03 1
  6  12    0.480   36.000   0.1525  1.282000e+04 1.090000e+03 1
  6  12    0.480   36.000   0.1575  1.186000e+04 1.060000e+03 1
  6  12    0.480   36.000   0.1625  1.158000e+04 1.050000e+03 1
