 ################ 1 Barreau:1983ht             1
##################### 2 O'Connell:1987ag           1
#  3 Sealock:1989nx             1
################## 4 Baran:1988tw               1
# 5 Bagdasaryan:1988hp         0
# 6 Dai - HallA:2019da            1
# 7 Arrington:1995hs           1
 8 Day:1993md                 1
 9 Arrington:1998psnoCC       0
10 Gaskell:2008               1
11 Whitney:1974hr             0
12 AlsamiJan05                  1
13 VaheJun07                  1
14 E139                       0
15 Fomin                      0
16 Yamaguchi73
17 Ryan84
18 Cyzyk63
19 Bounin63
20 Spanner
21 Mihovilovic:2024ymj
Bosted:1992fy                           set =           25
 Rock-pc                                 set =           26
 Tvaskis:2006                            set =           27
 GarinoBates:1992                        set =           28
 Day:1993md                              set =           29
 YaLIJan05:2005                          set =           30
 VaheJun07: 2007                         set =           31
 E139                                    set =           32
 MurphyHallA:2019                        set =           33
 Franz:1981cw                            set =           34
   Z   A     E        theta     Nu      CS           err        set
     13     27    5.1500   29.9830    2.9520 0.5884E+02 0.1306E+01    31
     13     27    5.1500   29.9830    2.9520 0.5889E+02 0.1304E+01    31
     13     27    5.1500   29.9830    2.9640 0.5915E+02 0.1265E+01    31
     13     27    5.1500   29.9830    2.9770 0.6071E+02 0.1250E+01    31
     13     27    5.1500   29.9830    2.9890 0.6041E+02 0.1222E+01    31
     13     27    5.1500   29.9830    3.0010 0.6208E+02 0.1221E+01    31
     13     27    5.1500   29.9830    3.0130 0.6564E+02 0.1267E+01    31
     13     27    5.1500   29.9830    3.0260 0.6660E+02 0.1282E+01    31
     13     27    5.1500   29.9830    3.0380 0.6878E+02 0.1308E+01    31
     13     27    5.1500   29.9830    3.0500 0.6934E+02 0.1315E+01    31
     13     27    5.1500   29.9830    3.0630 0.7072E+02 0.1331E+01    31
     13     27    5.1500   29.9830    3.0750 0.7416E+02 0.1371E+01    31
     13     27    5.1500   29.9830    3.0870 0.7451E+02 0.1376E+01    31
     13     27    5.1500   29.9830    3.0990 0.7737E+02 0.1412E+01    31
     13     27    5.1500   29.9830    3.1120 0.7664E+02 0.1400E+01    31
     13     27    5.1500   29.9830    3.1240 0.7963E+02 0.1436E+01    31
     13     27    5.1500   29.9830    3.1360 0.8075E+02 0.1452E+01    31
     13     27    5.1500   29.9830    3.1490 0.8076E+02 0.1448E+01    31
     13     27    5.1500   29.9830    3.1610 0.8313E+02 0.1474E+01    31
     13     27    5.1500   29.9830    3.1730 0.8458E+02 0.1543E+01    31
     13     27    5.1500   29.9830    3.1850 0.8762E+02 0.1605E+01    31
     13     27    5.1500   29.9830    3.1980 0.8971E+02 0.1673E+01    31
     13     27    5.1500   29.9830    3.2100 0.8690E+02 0.2211E+01    31
     13     27    5.1500   29.9830    3.2100 0.9197E+02 0.1751E+01    31
     13     27    5.1500   29.9830    3.2220 0.9099E+02 0.1892E+01    31
     13     27    5.1500   29.9830    3.2220 0.9414E+02 0.2099E+01    31
     13     27    5.1500   29.9830    3.2350 0.9153E+02 0.2007E+01    31
     13     27    5.1500   29.9830    3.2350 0.9196E+02 0.1986E+01    31
     13     27    5.1500   29.9830    3.2470 0.9502E+02 0.2209E+01    31
     13     27    5.1500   29.9830    3.2470 0.9636E+02 0.1979E+01    31
     13     27    5.1500   29.9830    3.2590 0.9374E+02 0.1939E+01    31
     13     27    5.1500   29.9830    3.2720 0.9531E+02 0.1875E+01    31
     13     27    5.1500   29.9830    3.2840 0.9875E+02 0.1883E+01    31
     13     27    5.1500   29.9830    3.2960 0.1015E+03 0.1919E+01    31
     13     27    5.1500   29.9830    3.3080 0.1007E+03 0.1910E+01    31
     13     27    5.1500   29.9830    3.3210 0.1030E+03 0.1939E+01    31
     13     27    5.1500   29.9830    3.3330 0.1057E+03 0.1974E+01    31
     13     27    5.1500   29.9830    3.3450 0.1046E+03 0.1960E+01    31
     13     27    5.1500   29.9830    3.3580 0.1047E+03 0.1952E+01    31
     13     27    5.1500   29.9830    3.3700 0.1115E+03 0.2041E+01    31
     13     27    5.1500   29.9830    3.3820 0.1119E+03 0.2042E+01    31
     13     27    5.1500   29.9830    3.3940 0.1125E+03 0.2050E+01    31
     13     27    5.1500   29.9830    3.4070 0.1135E+03 0.2059E+01    31
     13     27    5.1500   29.9830    3.4190 0.1152E+03 0.2075E+01    31
     13     27    5.1500   29.9830    3.4310 0.1157E+03 0.2156E+01    31
     13     27    5.1500   29.9830    3.4440 0.1196E+03 0.2249E+01    31
     13     27    5.1500   29.9830    3.4560 0.1253E+03 0.2456E+01    31
     13     27    5.1500   29.9830    3.4680 0.1229E+03 0.2526E+01    31
     13     27    5.1500   29.9830    3.4800 0.1205E+03 0.2616E+01    31
     13     27    5.1500   29.9830    3.4930 0.1274E+03 0.3096E+01    31
     13     27    5.1500   32.9730    2.9230 0.1906E+02 0.5377E+00    31
     13     27    5.1500   32.9730    2.9340 0.2008E+02 0.5256E+00    31
     13     27    5.1500   32.9730    2.9450 0.2133E+02 0.5241E+00    31
     13     27    5.1500   32.9730    2.9570 0.2296E+02 0.5295E+00    31
     13     27    5.1500   32.9730    2.9680 0.2260E+02 0.5212E+00    31
     13     27    5.1500   32.9730    2.9790 0.2331E+02 0.5158E+00    31
     13     27    5.1500   32.9730    2.9910 0.2328E+02 0.5059E+00    31
     13     27    5.1500   32.9730    3.0020 0.2464E+02 0.5144E+00    31
     13     27    5.1500   32.9730    3.0130 0.2497E+02 0.5190E+00    31
     13     27    5.1500   32.9730    3.0250 0.2676E+02 0.5423E+00    31
     13     27    5.1500   32.9730    3.0360 0.2804E+02 0.5597E+00    31
     13     27    5.1500   32.9730    3.0470 0.2805E+02 0.5581E+00    31
     13     27    5.1500   32.9730    3.0590 0.2854E+02 0.5640E+00    31
     13     27    5.1500   32.9730    3.0700 0.2901E+02 0.5728E+00    31
     13     27    5.1500   32.9730    3.0810 0.3094E+02 0.5953E+00    31
     13     27    5.1500   32.9730    3.0930 0.3113E+02 0.5967E+00    31
     13     27    5.1500   32.9730    3.1040 0.3223E+02 0.6113E+00    31
     13     27    5.1500   32.9730    3.1150 0.3302E+02 0.6190E+00    31
     13     27    5.1500   32.9730    3.1260 0.3382E+02 0.6285E+00    31
     13     27    5.1500   32.9730    3.1380 0.3438E+02 0.6373E+00    31
     13     27    5.1500   32.9730    3.1490 0.3517E+02 0.6438E+00    31
     13     27    5.1500   32.9730    3.1600 0.3629E+02 0.6564E+00    31
     13     27    5.1500   32.9730    3.1720 0.3761E+02 0.6948E+00    31
     13     27    5.1500   32.9730    3.1830 0.3786E+02 0.7108E+00    31
     13     27    5.1500   32.9730    3.1940 0.3957E+02 0.7493E+00    31
     13     27    5.1500   32.9730    3.2060 0.4131E+02 0.7963E+00    31
     13     27    5.1500   32.9730    3.2170 0.4228E+02 0.8379E+00    31
     13     27    5.1500   32.9730    3.2280 0.4293E+02 0.8831E+00    31
     13     27    5.1500   32.9730    3.2400 0.4278E+02 0.9284E+00    31
     13     27    5.1500   32.9830    2.5840 0.4678E+01 0.3128E+00    31
     13     27    5.1500   32.9830    2.5840 0.4925E+01 0.2803E+00    31
     13     27    5.1500   32.9830    2.5950 0.5252E+01 0.2724E+00    31
     13     27    5.1500   32.9830    2.5950 0.5288E+01 0.3154E+00    31
     13     27    5.1500   32.9830    2.6070 0.5389E+01 0.3018E+00    31
     13     27    5.1500   32.9830    2.6070 0.5422E+01 0.2608E+00    31
     13     27    5.1500   32.9830    2.6180 0.5769E+01 0.2590E+00    31
     13     27    5.1500   32.9830    2.6180 0.6197E+01 0.3077E+00    31
     13     27    5.1500   32.9830    2.6290 0.5934E+01 0.2867E+00    31
     13     27    5.1500   32.9830    2.6290 0.6189E+01 0.2573E+00    31
     13     27    5.1500   32.9830    2.6410 0.6359E+01 0.2589E+00    31
     13     27    5.1500   32.9830    2.6410 0.6489E+01 0.3005E+00    31
     13     27    5.1500   32.9830    2.6520 0.6913E+01 0.2990E+00    31
     13     27    5.1500   32.9830    2.6520 0.7110E+01 0.2668E+00    31
     13     27    5.1500   32.9830    2.6630 0.7368E+01 0.2723E+00    31
     13     27    5.1500   32.9830    2.6630 0.7647E+01 0.3099E+00    31
     13     27    5.1500   32.9830    2.6750 0.7414E+01 0.2983E+00    31
     13     27    5.1500   32.9830    2.6750 0.7733E+01 0.2788E+00    31
     13     27    5.1500   32.9830    2.6860 0.7923E+01 0.2689E+00    31
     13     27    5.1500   32.9830    2.6860 0.7976E+01 0.3069E+00    31
     13     27    5.1500   32.9830    2.6970 0.8182E+01 0.3116E+00    31
     13     27    5.1500   32.9830    2.6970 0.8457E+01 0.2800E+00    31
     13     27    5.1500   32.9830    2.7090 0.8638E+01 0.2830E+00    31
     13     27    5.1500   32.9830    2.7090 0.8901E+01 0.3281E+00    31
     13     27    5.1500   32.9830    2.7200 0.8796E+01 0.2862E+00    31
     13     27    5.1500   32.9830    2.7200 0.9519E+01 0.3384E+00    31
     13     27    5.1500   32.9830    2.7310 0.9872E+01 0.3474E+00    31
     13     27    5.1500   32.9830    2.7310 0.9923E+01 0.3077E+00    31
     13     27    5.1500   32.9830    2.7420 0.1002E+02 0.3078E+00    31
     13     27    5.1500   32.9830    2.7420 0.1087E+02 0.3651E+00    31
     13     27    5.1500   32.9830    2.7540 0.1055E+02 0.3607E+00    31
     13     27    5.1500   32.9830    2.7540 0.1107E+02 0.3260E+00    31
     13     27    5.1500   32.9830    2.7650 0.1141E+02 0.3332E+00    31
     13     27    5.1500   32.9830    2.7650 0.1163E+02 0.3773E+00    31
     13     27    5.1500   32.9830    2.7760 0.1155E+02 0.3771E+00    31
     13     27    5.1500   32.9830    2.7760 0.1197E+02 0.3440E+00    31
     13     27    5.1500   32.9830    2.7880 0.1218E+02 0.3440E+00    31
     13     27    5.1500   32.9830    2.7880 0.1293E+02 0.4018E+00    31
     13     27    5.1500   32.9830    2.7990 0.1246E+02 0.3927E+00    31
     13     27    5.1500   32.9830    2.7990 0.1269E+02 0.3549E+00    31
     13     27    5.1500   32.9830    2.8100 0.1330E+02 0.4112E+00    31
     13     27    5.1500   32.9830    2.8100 0.1358E+02 0.3688E+00    31
     13     27    5.1500   32.9830    2.8220 0.1379E+02 0.3700E+00    31
     13     27    5.1500   32.9830    2.8220 0.1452E+02 0.4327E+00    31
     13     27    5.1500   32.9830    2.8330 0.1440E+02 0.4258E+00    31
     13     27    5.1500   32.9830    2.8330 0.1488E+02 0.3865E+00    31
     13     27    5.1500   32.9830    2.8440 0.1496E+02 0.4365E+00    31
     13     27    5.1500   32.9830    2.8440 0.1560E+02 0.3987E+00    31
     13     27    5.1500   32.9830    2.8560 0.1543E+02 0.3924E+00    31
     13     27    5.1500   32.9830    2.8560 0.1617E+02 0.4566E+00    31
     13     27    5.1500   32.9830    2.8670 0.1565E+02 0.4563E+00    31
     13     27    5.1500   32.9830    2.8670 0.1585E+02 0.4103E+00    31
     13     27    5.1500   32.9830    2.8780 0.1757E+02 0.4432E+00    31
     13     27    5.1500   32.9830    2.8780 0.1764E+02 0.4997E+00    31
     13     27    5.1500   32.9830    2.8890 0.1754E+02 0.5062E+00    31
     13     27    5.1500   32.9830    2.8890 0.1769E+02 0.4536E+00    31
     13     27    5.1500   32.9830    2.9010 0.1848E+02 0.4803E+00    31
     13     27    5.1500   32.9830    2.9010 0.1857E+02 0.5414E+00    31
     13     27    5.1500   32.9830    2.9120 0.1836E+02 0.4966E+00    31
     13     27    5.1500   32.9830    2.9120 0.1905E+02 0.5715E+00    31
     13     27    5.1500   32.9830    2.9230 0.1903E+02 0.5954E+00    31
     13     27    5.1500   32.9830    2.9230 0.2040E+02 0.5513E+00    31
     13     27    5.1500   32.9830    2.9350 0.2011E+02 0.6459E+00    31
     13     27    5.1500   32.9830    2.9350 0.2057E+02 0.5804E+00    31
     13     27    5.1500   32.9830    2.9460 0.1953E+02 0.5987E+00    31
     13     27    5.1500   32.9830    2.9460 0.2068E+02 0.7076E+00    31
     13     27    5.1500   32.9830    2.9570 0.2089E+02 0.7655E+00    31
     13     27    5.1500   32.9830    2.9570 0.2092E+02 0.6784E+00    31
     13     27    5.1500   32.9830    3.2180 0.4092E+02 0.1334E+01    31
     13     27    5.1500   32.9830    3.2180 0.4190E+02 0.1353E+01    31
     13     27    5.1500   32.9830    3.2180 0.4213E+02 0.1065E+01    31
     13     27    5.1500   32.9830    3.2290 0.4233E+02 0.1288E+01    31
     13     27    5.1500   32.9830    3.2290 0.4268E+02 0.1020E+01    31
     13     27    5.1500   32.9830    3.2290 0.4324E+02 0.1309E+01    31
     13     27    5.1500   32.9830    3.2400 0.4276E+02 0.9803E+00    31
     13     27    5.1500   32.9830    3.2400 0.4308E+02 0.1241E+01    31
     13     27    5.1500   32.9830    3.2400 0.4336E+02 0.1246E+01    31
     13     27    5.1500   32.9830    3.2510 0.4316E+02 0.9496E+00    31
     13     27    5.1500   32.9830    3.2510 0.4449E+02 0.1217E+01    31
     13     27    5.1500   32.9830    3.2510 0.4699E+02 0.1255E+01    31
     13     27    5.1500   32.9830    3.2630 0.4589E+02 0.9613E+00    31
     13     27    5.1500   32.9830    3.2630 0.4660E+02 0.1212E+01    31
     13     27    5.1500   32.9830    3.2630 0.4702E+02 0.1216E+01    31
     13     27    5.1500   32.9830    3.2740 0.4606E+02 0.1178E+01    31
     13     27    5.1500   32.9830    3.2740 0.4655E+02 0.9513E+00    31
     13     27    5.1500   32.9830    3.2740 0.4675E+02 0.1186E+01    31
     13     27    5.1500   32.9830    3.2850 0.4633E+02 0.1152E+01    31
     13     27    5.1500   32.9830    3.2850 0.4645E+02 0.1159E+01    31
     13     27    5.1500   32.9830    3.2850 0.4787E+02 0.9501E+00    31
     13     27    5.1500   32.9830    3.2970 0.4742E+02 0.9449E+00    31
     13     27    5.1500   32.9830    3.2970 0.4752E+02 0.1173E+01    31
     13     27    5.1500   32.9830    3.2970 0.4794E+02 0.1179E+01    31
     13     27    5.1500   32.9830    3.3080 0.4881E+02 0.1189E+01    31
     13     27    5.1500   32.9830    3.3080 0.4954E+02 0.1202E+01    31
     13     27    5.1500   32.9830    3.3080 0.4985E+02 0.9744E+00    31
     13     27    5.1500   32.9830    3.3190 0.5041E+02 0.1218E+01    31
     13     27    5.1500   32.9830    3.3190 0.5064E+02 0.1214E+01    31
     13     27    5.1500   32.9830    3.3190 0.5095E+02 0.9908E+00    31
     13     27    5.1500   32.9830    3.3310 0.5027E+02 0.1216E+01    31
     13     27    5.1500   32.9830    3.3310 0.5083E+02 0.1219E+01    31
     13     27    5.1500   32.9830    3.3310 0.5252E+02 0.1010E+01    31
     13     27    5.1500   32.9830    3.3420 0.5171E+02 0.1232E+01    31
     13     27    5.1500   32.9830    3.3420 0.5194E+02 0.1002E+01    31
     13     27    5.1500   32.9830    3.3420 0.5284E+02 0.1253E+01    31
     13     27    5.1500   32.9830    3.3530 0.5301E+02 0.1015E+01    31
     13     27    5.1500   32.9830    3.3530 0.5458E+02 0.1273E+01    31
     13     27    5.1500   32.9830    3.3530 0.5510E+02 0.1279E+01    31
     13     27    5.1500   32.9830    3.3650 0.5321E+02 0.1252E+01    31
     13     27    5.1500   32.9830    3.3650 0.5460E+02 0.1273E+01    31
     13     27    5.1500   32.9830    3.3650 0.5470E+02 0.1035E+01    31
     13     27    5.1500   32.9830    3.3760 0.5559E+02 0.1282E+01    31
     13     27    5.1500   32.9830    3.3760 0.5638E+02 0.1302E+01    31
     13     27    5.1500   32.9830    3.3760 0.5666E+02 0.1062E+01    31
     13     27    5.1500   32.9830    3.3870 0.5521E+02 0.1278E+01    31
     13     27    5.1500   32.9830    3.3870 0.5682E+02 0.1303E+01    31
     13     27    5.1500   32.9830    3.3870 0.5703E+02 0.1064E+01    31
     13     27    5.1500   32.9830    3.3980 0.5673E+02 0.1304E+01    31
     13     27    5.1500   32.9830    3.3980 0.5861E+02 0.1082E+01    31
     13     27    5.1500   32.9830    3.3980 0.5861E+02 0.1323E+01    31
     13     27    5.1500   32.9830    3.4100 0.5874E+02 0.1080E+01    31
     13     27    5.1500   32.9830    3.4100 0.5915E+02 0.1333E+01    31
     13     27    5.1500   32.9830    3.4100 0.5916E+02 0.1334E+01    31
     13     27    5.1500   32.9830    3.4210 0.6010E+02 0.1120E+01    31
     13     27    5.1500   32.9830    3.4210 0.6172E+02 0.1396E+01    31
     13     27    5.1500   32.9830    3.4210 0.6188E+02 0.1403E+01    31
     13     27    5.1500   32.9830    3.4320 0.5860E+02 0.1411E+01    31
     13     27    5.1500   32.9830    3.4320 0.6120E+02 0.1151E+01    31
     13     27    5.1500   32.9830    3.4320 0.6153E+02 0.1419E+01    31
     13     27    5.1500   32.9830    3.4440 0.6098E+02 0.1445E+01    31
     13     27    5.1500   32.9830    3.4440 0.6247E+02 0.1189E+01    31
     13     27    5.1500   32.9830    3.4440 0.6304E+02 0.1474E+01    31
     13     27    5.1500   32.9830    3.4550 0.6446E+02 0.1597E+01    31
     13     27    5.1500   32.9830    3.4550 0.6503E+02 0.1294E+01    31
     13     27    5.1500   32.9830    3.4550 0.6549E+02 0.1614E+01    31
     13     27    5.1500   32.9830    3.4660 0.6243E+02 0.1638E+01    31
     13     27    5.1500   32.9830    3.4660 0.6406E+02 0.1667E+01    31
     13     27    5.1500   32.9830    3.4660 0.6712E+02 0.1374E+01    31
     13     27    5.1500   32.9830    3.4780 0.6381E+02 0.1744E+01    31
     13     27    5.1500   32.9830    3.4780 0.6464E+02 0.1769E+01    31
     13     27    5.1500   32.9830    3.4780 0.6758E+02 0.1445E+01    31
     13     27    5.1500   32.9830    3.4890 0.6329E+02 0.1867E+01    31
     13     27    5.1500   32.9830    3.4890 0.6634E+02 0.1517E+01    31
     13     27    5.1500   32.9830    3.4890 0.6682E+02 0.1909E+01    31
     13     27    5.1500   37.9830    3.2100 0.8894E+01 0.2678E+00    31
     13     27    5.1500   37.9830    3.2190 0.9277E+01 0.2580E+00    31
     13     27    5.1500   37.9830    3.2290 0.9373E+01 0.2469E+00    31
     13     27    5.1500   37.9830    3.2390 0.9643E+01 0.2403E+00    31
     13     27    5.1500   37.9830    3.2490 0.1010E+02 0.2382E+00    31
     13     27    5.1500   37.9830    3.2590 0.1079E+02 0.2423E+00    31
     13     27    5.1500   37.9830    3.2690 0.1113E+02 0.2428E+00    31
     13     27    5.1500   37.9830    3.2790 0.1124E+02 0.2380E+00    31
     13     27    5.1500   37.9830    3.2880 0.1166E+02 0.2439E+00    31
     13     27    5.1500   37.9830    3.2980 0.1180E+02 0.2449E+00    31
     13     27    5.1500   37.9830    3.3080 0.1273E+02 0.2583E+00    31
     13     27    5.1500   37.9830    3.3180 0.1295E+02 0.2613E+00    31
     13     27    5.1500   37.9830    3.3280 0.1312E+02 0.2629E+00    31
     13     27    5.1500   37.9830    3.3380 0.1393E+02 0.2741E+00    31
     13     27    5.1500   37.9830    3.3480 0.1423E+02 0.2775E+00    31
     13     27    5.1500   37.9830    3.3570 0.1455E+02 0.2809E+00    31
     13     27    5.1500   37.9830    3.3670 0.1482E+02 0.2849E+00    31
     13     27    5.1500   37.9830    3.3770 0.1553E+02 0.2935E+00    31
     13     27    5.1500   37.9830    3.3870 0.1636E+02 0.3033E+00    31
     13     27    5.1500   37.9830    3.3970 0.1674E+02 0.3086E+00    31
     13     27    5.1500   37.9830    3.4070 0.1745E+02 0.3164E+00    31
     13     27    5.1500   37.9830    3.4170 0.1737E+02 0.3143E+00    31
     13     27    5.1500   37.9830    3.4260 0.1821E+02 0.3309E+00    31
     13     27    5.1500   37.9830    3.4360 0.1851E+02 0.3392E+00    31
     13     27    5.1500   37.9830    3.4460 0.1917E+02 0.3622E+00    31
     13     27    5.1500   37.9830    3.4560 0.2002E+02 0.3846E+00    31
     13     27    5.1500   37.9830    3.4660 0.2014E+02 0.4921E+00    31
     13     27    5.1500   37.9830    3.4660 0.2060E+02 0.4072E+00    31
     13     27    5.1500   37.9830    3.4760 0.2085E+02 0.4786E+00    31
     13     27    5.1500   37.9830    3.4760 0.2104E+02 0.4296E+00    31
     13     27    5.1500   37.9830    3.4860 0.2148E+02 0.4697E+00    31
     13     27    5.1500   37.9830    3.4860 0.2172E+02 0.4635E+00    31
     13     27    5.1500   37.9830    3.4950 0.2123E+02 0.4891E+00    31
     13     27    5.1500   37.9830    3.4950 0.2197E+02 0.4610E+00    31
     13     27    5.1500   37.9830    3.5050 0.2224E+02 0.4452E+00    31
     13     27    5.1500   37.9830    3.5150 0.2369E+02 0.4576E+00    31
     13     27    5.1500   37.9830    3.5250 0.2384E+02 0.4558E+00    31
     13     27    5.1500   37.9830    3.5350 0.2427E+02 0.4617E+00    31
     13     27    5.1500   37.9830    3.5450 0.2450E+02 0.4648E+00    31
